날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,4365,4595,4285,4560,607270,5.311778290993072,,,,,,,,,,,,,607270.0
2020-03-03,4715,4730,4515,4535,475574,-0.5482456140350876,,,,,,,,,,,,,131696.0
2020-03-04,4495,4700,4485,4625,498266,1.9845644983461963,,,,,,,,,,,,,629962.0
2020-03-05,4650,4785,4610,4780,661768,3.3513513513513518,,,,,,,,,,,,,1291730.0
2020-03-06,4665,4735,4585,4610,430138,-3.556485355648536,,,,,,,,,,,,,861592.0
2020-03-09,4550,4550,4400,4405,476440,-4.446854663774404,,,,,,,,,,,,,385152.0
2020-03-10,4345,4505,4310,4495,551520,2.0431328036322363,,,,,,,,,,,,,936672.0
2020-03-11,4540,4540,4230,4275,460674,-4.894327030033371,,,,,,,,,,,,,475998.0
2020-03-12,4150,4290,3850,3960,873318,-7.368421052631578,,,,,,,,,,,19.828285020078066,23.676122511983355,-397320.0
2020-03-13,3705,3890,3295,3775,1235082,-4.671717171717172,,,,,,,,,,,19.59483286379093,18.513725719941007,-1632402.0
2020-03-16,3830,3995,3585,3585,529812,-5.033112582781457,,,,,,,,,,,24.656521058009247,21.359879647292754,-2162214.0
2020-03-17,3450,3615,3365,3480,865520,-2.928870292887029,,,,,,,,,,,25.466540797986102,23.23929823992876,-3027734.0
2020-03-18,3525,3575,3255,3255,476054,-6.465517241379311,,,,,,,,,,,12.71753681392236,20.946866223305907,-3503788.0
2020-03-19,3330,3410,2600,2635,893792,-19.047619047619047,,,,,,,,,,,5.789466108160243,14.65784790668957,-4397580.0
2020-03-20,2645,3045,2645,3035,1276414,15.180265654648956,,,,24.540901502504177,,,,,,,11.230585424133816,9.912529448738809,-3121166.0
2020-03-23,2885,2935,2750,2805,639974,-7.57825370675453,,,,22.66635037362116,,,,,,,17.962933535792274,11.660995022695447,-3761140.0
2020-03-24,2980,3085,2880,3045,828548,8.55614973262032,,,,28.77969263345405,,,,,,,32.34028855830859,20.5112691727449,-2932592.0
2020-03-25,3200,3425,3195,3415,931714,12.151067323481117,,,,37.042587728595436,,,,,,,54.875316254626604,35.05951278290916,-2000878.0
2020-03-26,3430,3540,3315,3450,560074,1.0248901903367496,,,,37.77798743687369,,,,,,,78.12434616903892,55.11331699399138,-1440804.0
2020-03-27,3630,3640,3280,3390,676324,-1.7391304347826086,3805.75,,3805.75,36.98051185939383,5140.078576475824,3805.75,2471.4214235241757,,,,86.88070840854722,73.29345694407091,-2117128.0
2020-03-30,3285,3500,3210,3500,400186,3.2448377581120944,3752.75,,3776.6309523809523,39.50193746320095,5046.625863442858,3752.75,2458.8741365571423,,,,81.14439793539465,82.04981750432694,-1716942.0
2020-03-31,3560,3570,3375,3435,616986,-1.8571428571428568,3697.75,,3744.094671201814,38.52114784160713,4946.679441561852,3697.75,2448.8205584381476,,,,69.14054799921153,79.05521811438449,-2333928.0
