날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,35800,36350,35400,36200,91849,0.4160887656033287,,,,,,,,,,,,,91849.0
2020-03-03,36700,37300,36100,36300,114801,0.2762430939226519,,,,,,,,,,,,,206650.0
2020-03-04,35800,36550,35750,36200,138025,-0.2754820936639118,,,,,,,,,,,,,68625.0
2020-03-05,36550,38150,36200,38100,145326,5.248618784530387,,,,,,,,,,,,,213951.0
2020-03-06,37500,37700,36550,36850,119959,-3.2808398950131235,,,,,,,,,,,,,93992.0
2020-03-09,36000,36550,35600,36050,169277,-2.170963364993216,,,,,,,,,,,,,-75285.0
2020-03-10,36150,36200,35250,35300,204571,-2.0804438280166435,,,,,,,,,,,,,-279856.0
2020-03-11,35350,35650,33950,34150,149653,-3.2577903682719547,,,,,,,,,,,,,-429509.0
2020-03-12,34000,34000,31900,32150,219119,-5.856515373352855,,,,,,,,,,,3.5987958401751485,11.891995390981192,-648628.0
2020-03-13,29650,30400,28650,30400,272805,-5.443234836702955,,,,,,,,,,,10.408049441222728,7.350404151184698,-921433.0
2020-03-16,30800,31650,30000,30250,149238,-0.4934210526315789,,,,,,,,,,,15.884765513965291,9.963870265121056,-1070671.0
2020-03-17,28050,30100,28000,29900,124619,-1.1570247933884297,,,,,,,,,,,22.726851007166402,16.33988865411814,-1195290.0
2020-03-18,29900,30050,28900,29400,113455,-1.6722408026755853,,,,,,,,,,,23.120662540218444,20.57742635378338,-1308745.0
2020-03-19,29650,30800,26350,26800,233144,-8.843537414965986,,,,,,,,,,,18.886833559419575,21.57811570226814,-1541889.0
2020-03-20,26300,27800,26100,26800,278984,0.0,,,,14.925373134328357,,,,,,,14.812170661227265,18.93988892028843,-1541889.0
2020-03-23,25500,25950,24050,24100,264233,-10.07462686567164,,,,12.264150943396226,,,,,,,7.281306463696402,13.660103561447748,-1806122.0
2020-03-24,24400,25250,24150,25250,291793,4.771784232365145,,,,18.897162406922924,,,,,,,10.377043710377045,10.82350694510024,-1514329.0
2020-03-25,26000,27400,25550,27200,344906,7.722772277227722,,,,28.735632183908045,,,,,,,21.728395061728396,13.128915078600619,-1169423.0
2020-03-26,27100,29300,26300,27550,267005,1.2867647058823528,,,,30.368369018574366,,,,,,,43.7037037037037,25.26971415860305,-902418.0
2020-03-27,29000,29300,27650,28650,238190,3.992740471869329,31380.0,,31380.0,35.37936762076368,40001.62397695469,31380.0,22758.37602304531,,,,66.98412698412699,44.1387419165197,-664228.0
2020-03-30,27950,28600,27100,28600,146255,-0.1745200698080279,31000.0,,31115.238095238095,35.2551730624528,39405.593375842065,31000.0,22594.406624157935,,,,80.23116042533519,63.639663704388624,-810483.0
2020-03-31,28900,29550,28550,28900,179703,1.048951048951049,30630.0,,30904.263038548754,36.69116744201018,38715.19634888356,30630.0,22544.803651116443,,,,85.92560486977963,77.71363075974728,-630780.0
2020-04-01,28850,31550,28700,29950,229897,3.633217993079585,30317.5,,30813.380844401254,41.57539799593474,37990.00122189629,30317.5,22644.998778103713,,,,79.8938588380336,82.01687471104948,-400883.0
2020-04-02,30700,31500,29550,31200,184046,4.173622704507513,29972.5,,30850.20171636304,46.834010277203134,36786.71125296244,29972.5,23158.288747037557,,,,81.80288032816122,82.54078134532482,-216837.0
2020-04-03,31050,31500,30100,30950,124357,-0.8012820512820512,29677.5,,30859.706314804655,45.94334870591973,35745.15811495671,29677.5,23609.84188504329,,,,82.72516497235598,81.4739680461836,-341194.0
2020-04-06,31000,32250,30950,32100,120632,3.715670436187399,29480.0,,30977.8295229185,50.597522649223116,34930.90818121164,29480.0,24029.091818788358,,,,91.5325437797348,85.35352969341734,-220562.0
2020-04-07,32600,33450,32250,33200,191158,3.4267912772585665,29375.0,,31189.46480645007,54.62207544331549,34440.71811296286,29375.0,24309.28188703714,,,,92.39988066126448,88.88586313778511,-29404.0
2020-04-08,32600,34600,32400,33200,131355,0.0,29327.5,,31380.94434869292,54.62207544331549,34228.36471961837,29327.5,24426.635280381633,,,,87.65333859132714,90.52858767744216,-29404.0
2020-04-09,33800,34350,33600,34200,127639,3.0120481927710845,29430.0,,31649.425839293595,58.211329021620095,34638.78104742367,29430.0,24221.21895257633,,,,86.04172697971553,88.69831541076907,98235.0
2020-04-10,33900,35350,33650,35100,132062,2.631578947368421,29665.0,,31978.051949837063,61.18686641947807,35422.786032842836,29665.0,23907.213967157168,,,,85.90217355068842,86.53241304057705,230297.0
2020-04-13,34450,35100,33200,33300,141732,-5.128205128205128,29817.5,,32103.951764138295,53.05081648949746,35786.861356125126,29817.5,23848.138643874874,,,,73.10008689040949,81.68132914027116,88565.0
2020-04-14,33500,34450,33450,34250,145325,2.8528528528528527,30035.0,,32308.33731041084,56.34978071761233,36309.71911721951,30035.0,23760.28088278049,,,,63.633671322298994,74.21197725446565,233890.0
2020-04-16,33550,33800,32750,33650,112852,-1.7518248175182485,30247.5,,32436.11470941933,53.77951077152778,36706.94850587107,30247.5,23788.05149412893,,,,43.7327389213666,60.155499044691716,121038.0
2020-04-17,33750,35100,33750,34450,108920,2.37741456166419,30630.0,,32627.91330852225,56.62065277112708,37133.41448779024,30630.0,24126.58551220976,111.08221654895533,-996.8475948293958,1107.9298113783511,54.237288135593225,53.86789945975297,229958.0
2020-04-20,34500,35500,34100,34750,121429,0.8708272859216255,31027.5,,32830.0168029487,57.6714236193365,37517.7600101999,31027.5,24537.239989800102,279.0748627093308,-741.6631033216505,1020.7379660309813,57.575757575757585,51.8485948775725,351387.0
2020-04-21,35350,36450,34400,35950,252620,3.4532374100719423,31620.0,,33127.15805981073,61.670859665922315,37617.28271803156,31620.0,25622.717281968442,503.23918818871607,-492.6826450195772,995.9218332082933,74.86612486612488,62.22639019249192,604007.0
2020-04-22,36000,36000,34850,35600,127695,-0.9735744089012516,32137.5,,33362.666816019235,59.893337240772496,37610.056532371316,32137.5,26664.94346762868,645.2113612772591,-265.1038437602099,910.315205037469,78.74692874692876,70.39627039627044,476312.0
2020-04-23,35500,35900,35000,35450,137011,-0.4213483146067415,32550.0,,33561.46045258883,59.107048141179284,37706.2583333266,32550.0,27393.7416666734,737.1244728277961,-64.65818044260868,801.7826532704048,75.49215882549217,76.36840414618196,339301.0
2020-04-24,35050,35700,34750,34750,83462,-1.9746121297602257,32910.0,,33674.65469519942,55.448687804528795,37604.3157115814,32910.0,28215.684288418597,744.8954351784705,97.25254268160717,647.6428924968634,55.88318815269171,70.04075857503757,255839.0
2020-04-27,34800,36300,34800,35850,113604,3.1654676258992804,33270.0,,33881.83043851376,59.67270457931215,37699.153417979556,33270.0,28840.846582020444,830.2442468756853,243.85088352042283,586.3933633552625,53.78474824937376,61.72003174251923,369443.0
2020-04-28,35850,36650,35600,36400,83105,1.5341701534170151,33660.0,,34121.65611103626,61.63152387126601,37735.11963014584,33660.0,29584.880369854156,931.5261449646641,381.38593580927113,550.140209155393,61.74446234943874,57.137466250501426,452548.0
2020-04-29,36400,38150,36400,37650,168440,3.4340659340659343,34097.5,,34457.68886236614,65.70829526080968,37904.52968204872,34097.5,30290.470317951276,1099.9774765732363,525.1042439620642,574.8732326111722,80.95597674242998,65.49506244708085,620988.0
2020-05-04,36350,37350,35250,35400,192945,-5.9760956175298805,34370.0,,34547.432780236035,54.48595218860485,37700.97583299549,34370.0,31039.02416700451,1039.932480237243,628.0698912170999,411.8625890201431,63.751289989680096,68.81724302718295,428043.0
2020-05-06,35900,36100,35100,35750,154507,0.9887005649717516,34597.5,,34661.962991642125,55.75193507095337,37640.43854686552,34597.5,31554.561453134487,1008.9578252134597,704.2474780163718,304.7103471970879,44.25665788703543,62.98797487304852,582550.0
2020-05-07,35550,35600,35200,35200,106095,-1.5384615384615383,34810.0,,34713.20461148573,53.245565305761964,37357.66559815059,34810.0,32262.33440184941,929.317194351941,749.2614212834857,180.05577306845532,16.91818151287921,41.64204312986493,476455.0
2020-05-08,35500,36400,35400,36350,117710,3.2670454545454546,35022.5,,34869.089886582326,57.543404818381404,37328.031392108984,35022.5,32716.968607891013,948.0680710917513,789.0227512451388,159.04531984661253,24.206834679063718,28.46055802632614,594165.0
2020-05-11,36400,36600,35800,35900,86657,-1.237964236588721,35157.5,,34967.271802145915,55.3974693085442,37332.87927727558,35157.5,32982.12072272442,916.0572984965402,814.4296606954191,101.62763780112107,26.60595021250761,22.576988801483534,507508.0
2020-05-12,35800,35900,34800,34900,129565,-2.785515320334262,35242.5,,34960.8649638463,50.85850401514921,37230.02987398932,35242.5,33254.97012601068,800.7661541726993,811.6969593908751,-10.930805218175806,27.364905889496075,26.059230260355818,377943.0
2020-05-13,34500,34900,34100,34850,142973,-0.1432664756446991,35275.0,,34950.30639586094,50.63510905360593,37213.943011024305,35275.0,33336.056988975695,697.3241903386588,788.8224055804319,-91.4982152417731,23.703703703703724,25.89151993523582,234970.0
2020-05-14,34300,34350,33200,33550,157818,-3.7302725968436152,35197.5,,34816.943881969426,45.089568302534325,37277.03720813069,35197.5,33117.96279186931,504.62949855599436,731.9838241755444,-227.35432561955008,15.28322440087148,22.117277998023777,77152.0
2020-05-15,33700,34300,33700,34250,75420,2.086438152011923,35245.0,,34762.949226543766,48.36859864243427,37187.91018835148,35245.0,33302.08981164852,403.7475662640936,666.3365725932542,-262.5890063291606,23.725490196078454,20.904139433551236,152572.0
2020-05-18,34450,35750,33500,35700,135076,4.233576642335766,35317.5,,34852.19215734912,54.4380264511848,37214.14835960702,35317.5,33420.85164039298,435.7774191264034,620.2247418998841,-184.44732277348066,44.58968772694266,27.866134107964214,287648.0
