날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,5940,6020,5780,5810,29992,-1.1904761904761905,,,,,,,,,,,,,29992.0
2020-03-03,5860,5910,5670,5770,54080,-0.6884681583476765,,,,,,,,,,,,,-24088.0
2020-03-04,5760,5770,5600,5630,69029,-2.4263431542461005,,,,,,,,,,,,,-93117.0
2020-03-05,5800,6370,5600,5740,418522,1.953818827708704,,,,,,,,,,,,,325405.0
2020-03-06,5650,5740,5600,5740,52025,0.0,,,,,,,,,,,,,325405.0
2020-03-09,5680,5720,5490,5500,68835,-4.181184668989547,,,,,,,,,,,,,256570.0
2020-03-10,5480,5600,5400,5500,95086,0.0,,,,,,,,,,,,,256570.0
2020-03-11,5510,5690,5510,5570,70554,1.2727272727272727,,,,,,,,,,,,,327124.0
2020-03-12,5430,5680,5290,5490,52851,-1.436265709156194,,,,,,,,,,,24.093165330278733,14.542041260254317,274273.0
2020-03-13,5100,5350,4900,5010,118411,-8.743169398907105,,,,,,,,,,,25.1282839288874,19.62619588447264,155862.0
2020-03-16,5050,5220,5050,5200,61343,3.792415169660679,,,,,,,,,,,31.944587378363234,27.05534554584312,217205.0
2020-03-17,5000,5210,4955,5180,93615,-0.3846153846153846,,,,,,,,,,,28.9441185551096,28.672329954120073,123590.0
2020-03-18,5170,5290,5000,5000,72121,-3.474903474903475,,,,,,,,,,,28.746078113166718,29.878261348879846,51469.0
2020-03-19,5020,5120,4460,4505,80202,-9.9,,,,,,,,,,,17.773243523492418,25.154480063922904,-28733.0
2020-03-20,4530,4750,4440,4600,90094,2.108768035516093,,,,21.72897196261682,,,,,,,12.233407335852808,19.584242990837307,61361.0
2020-03-23,4460,4540,4435,4510,28933,-1.956521739130435,,,,20.78748280605227,,,,,,,10.883879670535668,13.630176843293626,32428.0
2020-03-24,4515,4610,4515,4540,74933,0.6651884700665188,,,,22.000677224421754,,,,,,,13.29205366357069,12.136446889986383,107361.0
2020-03-25,4600,4730,4550,4690,32432,3.303964757709251,,,,27.943141769827633,,,,,,,19.426302983736715,14.53407877261435,139793.0
2020-03-26,4685,5140,4685,5050,36456,7.675906183368871,,,,39.797686355382815,,,,,,,45.58034055994674,26.099565735751373,176249.0
2020-03-27,5200,5220,5060,5100,33403,0.99009900990099,5206.75,,5206.75,41.243517343479574,6099.948046348065,5206.75,4313.551953651935,,,,69.72456524054421,44.91040292807588,209652.0
2020-03-30,5090,5380,4975,5360,17196,5.098039215686274,5184.25,,5221.3452380952385,48.20893574677834,6037.299090029407,5184.25,4331.200909970593,,,,89.87842654034871,68.3944441136132,226848.0
2020-03-31,5400,5550,5320,5520,21016,2.985074626865672,5171.75,,5249.788548752835,51.98145716605463,5996.972848689977,5171.75,4346.527151310023,,,,93.13374568928488,84.24557915672592,247864.0
2020-04-01,5520,5650,5420,5540,18998,0.3623188405797101,5167.25,,5277.427734585898,52.44773288726705,5983.359520836511,5167.25,4351.140479163489,,,,94.42963251370212,92.4806015811119,266862.0
2020-04-02,5540,5700,5330,5550,37368,0.1805054151624548,5157.75,,5303.38699795867,52.695073190126166,5951.07512250653,5157.75,4364.42487749347,,,,88.30379369900542,91.95572396733081,304230.0
2020-04-03,5640,5640,5430,5530,31798,-0.3603603603603603,5147.25,,5324.969188629273,52.11126530251564,5914.605686758103,5147.25,4379.894313241897,,,,81.48770174498243,88.07370931922999,272432.0
2020-04-06,5530,5640,5480,5600,30364,1.2658227848101269,5152.25,,5351.162599236009,54.03090035547534,5929.96765442222,5152.25,4374.53234557778,,,,76.51542649727769,82.10230731375519,302796.0
2020-04-07,5520,5540,5420,5440,48599,-2.857142857142857,5149.25,,5359.623304070675,49.1783923276115,5922.0260024741965,5149.25,4376.4739975258035,,,,59.98855479799219,72.66389434675077,254197.0
2020-04-08,5360,5460,5360,5400,28074,-0.7352941176470588,5140.75,,5363.468703682992,48.01735290917816,5898.419288014236,5140.75,4383.080711985764,,,,40.77761972498815,59.09386700675267,226123.0
2020-04-09,5430,5500,5390,5430,38556,0.5555555555555556,5137.75,,5369.805017617945,48.9900409122434,5890.322089570162,5137.75,4385.177910429838,,,,24.549549549549553,41.77190802417662,264679.0
2020-04-10,5450,5470,5330,5420,39936,-0.1841620626151013,5158.25,,5374.585492130522,48.66316796791713,5918.087318114871,5158.25,4398.412681885129,,,,24.317058994478355,29.881409423005348,224743.0
2020-04-13,5370,5500,5310,5350,38858,-1.2915129151291511,5165.75,,5372.244016689519,46.332708341382315,5930.035777703602,5165.75,4401.464222296398,,,,23.80785413744741,24.2248208938251,185885.0
2020-04-14,5350,5440,5330,5390,26542,0.7476635514018692,5176.25,,5373.935062719089,47.86903512998349,5946.774983371727,5176.25,4405.725016628273,,,,29.509608523412325,25.87817388511269,212427.0
2020-04-16,5390,5430,5270,5390,4727,0.0,5195.75,,5375.465056745842,47.86903512998349,5967.18551253491,5195.75,4424.31448746509,,,,37.22349351639971,30.180318725753143,212427.0
2020-04-17,5400,5500,5380,5430,36330,0.7421150278293136,5242.0,,5380.6588608652855,49.54418816842335,5950.592972022726,5242.0,4533.407027977274,-3.7757517772670326,-57.6610936264062,53.88534184913917,54.614797864225785,40.4492999680126,248757.0
2020-04-20,5430,6500,5410,5470,325636,0.7366482504604052,5285.5,,5389.167540782877,51.23182844928501,5935.499230768775,5285.5,4635.500769231225,7.452789658871552,-44.63831696935065,52.0911066282222,45.99976434546954,45.94601857536501,574393.0
2020-04-21,5490,5990,5340,5400,590060,-1.279707495429616,5330.0,,5390.19920356546,48.19386086281015,5874.903661209943,5330.0,4785.096338790057,10.581102297909638,-33.59443311589859,44.17553541380823,32.13149522799576,44.2486858125637,-15667.0
2020-04-22,5400,5400,5260,5300,80283,-1.851851851851852,5368.0,,5381.608803225892,44.16477990692745,5776.04901666344,5368.0,4959.95098333656,4.9342691541605745,-25.888692661886758,30.822961816047332,10.018358248098606,29.383205940521307,-95950.0
2020-04-23,5350,5360,5280,5320,30580,0.3773584905660377,5399.5,,5375.7412981567595,45.15239254975132,5666.068940426299,5399.5,5132.931059573701,2.049322740634125,-20.30108958138258,22.350412322016705,6.211207273363052,16.120353583152475,-65370.0
2020-04-24,5330,5460,5280,5390,88532,1.3157894736842104,5416.5,,5377.099269760878,48.580533741338485,5629.786192708295,5416.5,5203.213807291705,5.34972856775039,-15.170925951555986,20.520654519306376,6.182795698924728,7.470787073462134,23162.0
2020-04-27,5360,5470,5360,5420,45418,0.5565862708719851,5432.5,,5381.185053593175,50.02226876299187,5588.816985641356,5432.5,5276.183014358644,10.267713434376674,-10.083198074369454,20.35091150874613,12.413462954779789,8.269155309022528,68580.0
