날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,290282,301052,286366,298115,625089,3.2204117528928657,,,,,,,,,,,,,625089.0
2020-03-03,309863,311821,301052,301542,666440,1.1495563792496184,,,,,,,,,,,,,1291529.0
2020-03-04,297625,311332,296646,308395,501751,2.272651902554205,,,,,,,,,,,,,1793280.0
2020-03-05,315737,317696,309863,316717,566169,2.698487329561115,,,,,,,,,,,,,2359449.0
2020-03-06,312801,316717,307905,309864,431145,-2.1637613389871717,,,,,,,,,,,,,1928304.0
2020-03-09,298604,299093,287345,288814,744434,-6.79330286835515,,,,,,,,,,,,,1183870.0
2020-03-10,282940,291751,280003,287346,920647,-0.5082856094233659,,,,,,,,,,,,,263223.0
2020-03-11,291261,295177,280981,282940,604747,-1.5333430776833503,,,,,,,,,,,,,-341524.0
2020-03-12,280492,285387,264828,274129,981785,-3.1140877924648334,,,,,,,,,,,15.065923157746047,19.62594233757988,-1323309.0
2020-03-13,254547,278534,252589,271681,1099581,-0.8930102251129942,,,,,,,,,,,22.257077220265867,16.009111978801744,-2422890.0
2020-03-16,274128,276576,247695,247695,1015541,-8.828736643342744,,,,,,,,,,,19.659777986986477,18.99425945499946,-3438431.0
2020-03-17,236925,251611,235457,240842,1011668,-2.766709057510244,,,,,,,,,,,16.69053754956469,19.53579758560568,-4450099.0
2020-03-18,240841,243778,216855,216855,1129034,-9.959641590752444,,,,,,,,,,,3.0056932350971195,13.118669590549429,-5579133.0
2020-03-19,222240,223219,176225,179163,2281112,-17.38119941896659,,,,,,,,,,,3.962924107584714,7.886384964082175,-7860245.0
2020-03-20,192868,211960,189931,211960,1857197,18.30567695338881,,,,27.202002614406755,,,,,,,12.827233828777684,6.598617057153173,-6003048.0
2020-03-23,197764,228603,196295,213918,1610388,0.9237591998490282,,,,28.005423944993986,,,,,,,29.49390049544435,15.428019477268917,-4392660.0
