날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,192000,194000,190500,191000,181793,-0.5208333333333333,,,,,,,,,,,,,181793.0
2020-03-03,193000,196500,191000,191500,214940,0.2617801047120419,,,,,,,,,,,,,396733.0
2020-03-04,192500,199000,192000,197000,272260,2.8720626631853787,,,,,,,,,,,,,668993.0
2020-03-05,199000,202000,196500,200500,279705,1.7766497461928936,,,,,,,,,,,,,948698.0
2020-03-06,198000,198000,193000,194500,207481,-2.9925187032418954,,,,,,,,,,,,,741217.0
2020-03-09,189000,189000,182000,184000,267208,-5.398457583547557,,,,,,,,,,,,,474009.0
2020-03-10,182000,184500,180000,180500,305611,-1.9021739130434785,,,,,,,,,,,,,168398.0
2020-03-11,181000,184000,173500,175000,253768,-3.0470914127423825,,,,,,,,,,,,,-85370.0
2020-03-12,174000,174500,161500,164000,413438,-6.285714285714287,,,,,,,,,,,4.795066745319089,8.775157930200093,-498808.0
2020-03-13,150000,160000,144500,158000,443950,-3.658536585365853,,,,,,,,,,,14.14985053830513,8.26340411314853,-942758.0
2020-03-16,157000,160000,145000,145500,275952,-7.9113924050632916,,,,,,,,,,,13.22879790672618,10.7245717301168,-1218710.0
2020-03-17,138000,144000,135500,138000,306127,-5.154639175257731,,,,,,,,,,,12.663905942314377,13.34751812911523,-1524837.0
2020-03-18,139000,140000,124000,124000,387932,-10.144927536231885,,,,,,,,,,,2.5515463917525794,9.481416746931046,-1912769.0
2020-03-19,125500,126500,102500,107000,541476,-13.709677419354838,,,,,,,,,,,4.326908710593159,6.51412034822004,-2454245.0
2020-03-20,113000,121500,107000,121500,444841,13.551401869158877,,,,20.425531914893615,,,,,,,13.623188405797102,6.833881169380947,-2009404.0
