날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,34200,34200,32950,33900,207790,1.954887218045113,,,,,,,,,,,,,207790.0
2020-03-03,34350,34450,33550,33600,129038,-0.8849557522123894,,,,,,,,,,,,,78752.0
2020-03-04,33550,34100,33400,33850,112533,0.744047619047619,,,,,,,,,,,,,191285.0
2020-03-05,33950,34200,33600,34150,100876,0.8862629246676514,,,,,,,,,,,,,292161.0
2020-03-06,33850,34050,33050,33200,114098,-2.781844802342606,,,,,,,,,,,,,178063.0
2020-03-09,32800,33300,32100,32500,186623,-2.108433734939759,,,,,,,,,,,,,-8560.0
2020-03-10,32500,32800,31700,32300,155748,-0.6153846153846154,,,,,,,,,,,,,-164308.0
2020-03-11,33000,33000,31550,32150,177448,-0.4643962848297213,,,,,,,,,,,,,-341756.0
2020-03-12,32450,32450,30100,30550,245405,-4.976671850699844,,,,,,,,,,,19.344638165751135,19.931627087707966,-587161.0
2020-03-13,28000,30100,27600,29800,315150,-2.454991816693944,,,,,,,,,,,24.210135241774527,21.59190069469821,-902311.0
2020-03-16,30250,30750,29000,29550,189085,-0.8389261744966443,,,,,,,,,,,28.700002467490815,24.084925291672153,-1091396.0
2020-03-17,27900,29450,27750,28850,216978,-2.368866328257192,,,,,,,,,,,32.618583495776484,28.50957373501394,-1308374.0
2020-03-18,28850,29700,28150,28350,197674,-1.733102253032929,,,,,,,,,,,24.907725595010827,28.742103852759374,-1506048.0
2020-03-19,28800,28950,26300,26500,291425,-6.525573192239858,,,,,,,,,,,14.368815898797758,23.965041663195024,-1797473.0
2020-03-20,26500,27400,25600,26900,361447,1.509433962264151,,,,10.674157303370785,,,,,,,15.067005998282355,18.11451583069698,-1436026.0
2020-03-23,25100,25750,24500,24750,275575,-7.992565055762081,,,,8.470507544581618,,,,,,,11.514930925588724,13.650250940889613,-1711601.0
2020-03-24,24900,25850,24750,25850,228585,4.444444444444445,,,,17.818569398389382,,,,,,,18.67064973861091,15.084195554160663,-1483016.0
2020-03-25,26950,27400,25950,27350,219641,5.802707930367505,,,,28.53686745460882,,,,,,,31.60472486315183,20.596768509117155,-1263375.0
2020-03-26,27300,29400,26400,28700,264029,4.93601462522852,,,,36.556696555893744,,,,,,,58.5735893320163,36.282987977926346,-999346.0
2020-03-27,29550,30800,29150,30000,222623,4.529616724738676,30140.0,,30140.0,43.17049839991781,35904.94579332712,30140.0,24375.054206672885,,,,79.02027227869924,56.39952882462245,-776723.0
2020-03-30,28400,29850,28400,29500,150176,-1.6666666666666667,29920.0,,30079.04761904762,41.383579751492746,35424.125725308244,29920.0,24415.874274691756,,,,83.8427565700293,73.81220606024827,-926899.0
2020-03-31,29800,30300,29050,29050,160011,-1.5254237288135597,29692.5,,29981.043083900226,39.78736934840511,34939.52534775657,29692.5,24445.474652243425,,,,76.57716992299935,79.81339959057595,-1086910.0
2020-04-01,28850,29650,28150,28400,204740,-2.2375215146299485,29420.0,,29830.467552100203,37.53527192133948,34330.33603738074,29420.0,24509.66396261926,,,,62.62815597398539,74.34936082233801,-1291650.0
2020-04-02,28400,30150,28200,29850,173681,5.105633802816902,29205.0,,29832.327785233516,45.012570091964655,33619.623426748876,29205.0,24790.376573251124,,,,57.8410048746559,65.68211025721355,-1117969.0
2020-04-03,29500,30100,29350,30050,121639,0.6700167504187605,29047.5,,29853.058472354132,45.97322100218665,33089.83533987471,29047.5,25005.164660125287,,,,65.99252729134254,62.15389604666128,-996330.0
2020-04-06,30250,31500,30050,31300,139011,4.159733777038269,28987.5,,29990.862427368025,51.657741235255905,32854.91192530612,28987.5,25120.08807469388,,,,82.18429572191695,68.6726092959718,-857319.0
2020-04-07,31800,33100,31500,32950,202659,5.271565495207668,29020.0,,30272.685053332974,57.94751493452696,33007.27977448285,29020.0,25032.72022551715,,,,93.12388024640715,80.43356775322222,-654660.0
2020-04-08,32950,32950,32050,32150,157473,-2.427921092564492,29020.0,,30451.47695301555,54.261233652494525,33007.27977448285,29020.0,25032.72022551715,,,,90.5372642046416,88.6151467243219,-812133.0
2020-04-09,32450,32600,31700,32100,149294,-0.1555209953343701,29097.5,,30608.47914796645,54.02989273110387,33257.2445835051,29097.5,24937.755416494903,,,,83.63842506699649,89.09985650601509,-961427.0
2020-04-10,31900,32400,31450,32300,98515,0.6230529595015576,29222.5,,30769.576371969644,54.8589398729873,33603.53583642042,29222.5,24841.464163579578,,,,75.9053566781904,83.36034864994282,-862912.0
2020-04-13,32000,32750,31650,32000,116135,-0.9287925696594428,29345.0,,30886.759574639203,53.30599615820487,33889.766220610254,29345.0,24800.233779389746,,,,60.145719489981786,73.22983374505623,-979047.0
2020-04-14,31950,32750,31850,32700,101926,2.1875,29537.5,,31059.44913895928,56.40689485315139,34302.88298565813,29537.5,24772.11701434187,,,,63.47905282331512,66.51004299716244,-877121.0
2020-04-16,31700,32000,30950,31200,248249,-4.587155963302752,29680.0,,31072.834935248873,48.91118824091137,34465.22726733015,29680.0,24894.772732669848,,,,43.518518518518526,55.714430277271816,-1125370.0
2020-04-17,31300,32300,31300,31800,176850,1.9230769230769231,29945.0,,31142.088750939456,51.67733934366867,34581.15142116821,29945.0,25308.848578831792,116.67077649181738,-462.6204742510033,579.2912507428207,48.14814814814815,51.71523982999394,-948520.0
2020-04-20,31600,32650,31250,31950,140341,0.4716981132075472,30197.5,,31219.032679421412,52.37162872116799,34690.65868849521,30197.5,25704.341311504788,175.8282726074358,-334.9307248793155,510.7589974867513,38.88888888888889,43.518518518518526,-808179.0
2020-04-21,31500,32250,30800,31650,124665,-0.9389671361502347,30542.5,,31260.077186143182,50.79958533299862,34310.6925375437,30542.5,26774.307462456305,196.2413732950845,-228.6963052444355,424.93767853952,48.789173789173795,45.275403608736944,-932844.0
2020-04-22,31050,31950,31050,31950,127120,0.9478672985781992,30847.5,,31325.784120796212,52.340238895275725,33981.10415496278,30847.5,27713.89584503722,233.9297983546967,-136.17108452460906,370.10088287930574,53.769153769153775,47.14907214907215,-805724.0
2020-04-23,31950,32350,31600,32300,99257,1.0954616588419406,31095.0,,31418.566585482287,54.14433911490977,33842.70813588343,31095.0,28347.291864116567,288.7121279785533,-51.19444202397658,339.9065700025299,62.27766227766228,54.945329945329945,-706467.0
2020-04-24,32100,32150,31300,32000,147244,-0.9287925696594428,31260.0,,31473.941196388736,52.3163072014251,33801.18082788298,31260.0,28718.819172117026,304.4109659689966,19.926639574618065,284.4843263943785,69.36936936936938,61.80539513872848,-853711.0
