날짜,시가,고가,저가,종가,거래량,등락률,SMA_20,SMA_60,EMA_20,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,MACD_SIGNAL,MACD_HIST,STOCH_SLOWK,STOCH_SLOWD,OBV
2020-03-02,130500,140500,129000,137500,358597,5.769230769230769,,,,,,,,,,,,,358597.0
2020-03-03,143500,145000,136000,136000,321236,-1.090909090909091,,,,,,,,,,,,,37361.0
2020-03-04,132500,138500,132500,136000,204531,0.0,,,,,,,,,,,,,37361.0
2020-03-05,140000,142500,138000,140000,313252,2.941176470588235,,,,,,,,,,,,,350613.0
2020-03-06,138000,139000,135000,136000,154251,-2.857142857142857,,,,,,,,,,,,,196362.0
2020-03-09,132000,132500,124500,126000,368951,-7.352941176470589,,,,,,,,,,,,,-172589.0
2020-03-10,123500,128500,122500,127500,489480,1.1904761904761905,,,,,,,,,,,,,316891.0
2020-03-11,127000,127000,120000,120500,314863,-5.490196078431373,,,,,,,,,,,,,2028.0
2020-03-12,117000,120000,111500,113000,468120,-6.224066390041494,,,,,,,,,,,10.892255892255891,15.920348471161477,-466092.0
2020-03-13,105000,109500,100500,105500,783139,-6.637168141592921,,,,,,,,,,,7.767255892255892,10.057536749609918,-1249231.0
2020-03-16,106500,107000,96500,96500,546732,-8.530805687203792,,,,,,,,,,,7.026515151515151,8.562008978675644,-1795963.0
2020-03-17,92000,98500,90600,93700,469854,-2.901554404145078,,,,,,,,,,,8.047161172161173,7.613644071977404,-2265817.0
2020-03-18,94700,95300,83200,83200,579437,-11.2059765208111,,,,,,,,,,,2.8388278388278394,5.97083472083472,-2845254.0
2020-03-19,86100,89400,75700,76300,485245,-8.29326923076923,,,,,,,,,,,3.4305438151592003,4.77217760871607,-3330499.0
2020-03-20,80600,99100,78600,99100,847968,29.882044560943644,,,,29.78947368421052,,,,,,,25.51184377185852,10.593738475281851,-2482531.0
2020-03-23,92500,97000,86200,91300,656846,-7.870837537840565,,,,27.36943907156673,,,,,,,47.734065994080744,25.55881786036615,-3139377.0
2020-03-24,95800,114500,94600,107500,1404434,17.74370208105148,,,,38.53741924861257,,,,,,,74.46193764661537,49.23594913751821,-1734943.0
2020-03-25,115000,126000,111000,113500,1082656,5.5813953488372094,,,,42.089119635086554,,,,,,,74.59151164035264,65.59583842701625,-652287.0
2020-03-26,113500,115000,107500,107500,614784,-5.286343612334802,,,,39.623302404502375,,,,,,,72.69277746313745,73.91540891670182,-1267071.0
2020-03-27,114000,116000,103000,108500,656381,0.9302325581395348,112755.0,,112755.0,40.25157903564933,150255.8519903215,112755.0,75254.1480096785,,,,64.04990675219442,70.44473195189484,-610690.0
2020-03-30,104500,116000,104000,114000,433381,5.0691244239631335,111580.0,,112873.57142857143,43.720385262771394,147338.05363830645,111580.0,75821.94636169357,,,,59.59468479307861,65.44578966947017,-177309.0
2020-03-31,117500,117500,111000,114000,403951,0.0,110480.0,,112980.85034013606,43.720385262771394,144475.62324770645,110480.0,76484.37675229354,,,,55.21322573357883,59.61927242628397,-177309.0
2020-04-01,114000,117500,108500,108500,421645,-4.824561403508771,109105.0,,112554.10268869453,40.96230225561014,141021.60852910284,109105.0,77188.39147089716,,,,49.18018697657542,54.66269916774431,-598954.0
2020-04-02,111000,114500,107000,113000,371857,4.147465437788019,107755.0,,112596.56909929505,44.07111132177125,136451.93189175456,107755.0,79058.06810824544,,,,51.57421289355324,51.98920853456918,-227097.0
2020-04-03,115000,115000,109500,110000,270855,-2.6548672566371683,106455.0,,112349.27680412409,42.46566428480173,132110.52377169486,106455.0,80799.47622830514,,,,50.446998722860805,50.40046619766317,-497952.0
2020-04-06,112000,122500,111500,122000,575285,10.909090909090908,106255.0,,113268.39329896941,50.269521172557944,131354.28086619216,106255.0,81155.71913380784,,,,70.0613850780703,57.360865564828124,77333.0
2020-04-07,126000,130000,123000,128500,573155,5.327868852459016,106305.0,,114719.02250859137,53.915809058687735,131576.7609200467,106305.0,81033.23907995329,,,,78.23229962079894,66.24689447391002,650488.0
2020-04-08,129000,131500,126500,126500,330346,-1.556420233463035,106605.0,,115841.020364916,52.63695670238159,132673.56152533164,106605.0,80536.43847466838,,,,89.94809705088208,79.41392724991711,320142.0
2020-04-09,129000,130000,123000,125000,343195,-1.185770750988142,107205.0,,116713.3041396859,51.647493879647556,134364.26913596902,107205.0,80045.73086403096,,,,81.17488101960153,83.11842589709418,-23053.0
2020-04-10,124000,124000,119000,124000,335378,-0.8,108130.0,,117407.27517400154,50.95974579991803,136237.58616459265,108130.0,80022.41383540735,,,,70.8487940630798,80.65725737785446,-358431.0
