,0
비유동자산변화율,0.09093207624220266
유동부채변화율,0.09070654307836763
영업이익변화율,0.08918132747427206
매출액변화율,0.08783874922452037
비유동부채변화율,0.0866642031695104
Relative Return,0.08052131520166078
유동자산변화율,0.07698101940331804
부채총계변화율,0.06599990557425726
자본총계변화율,0.06486002074712262
이익잉여금변화율,0.06198574711706061
자산총계변화율,0.055783382904480545
법인세차감전 순이익변화율,0.054532721883216964
당기순이익(손실)변화율,0.03383999589734377
당기순이익변화율,0.03307670559929566
자본금변화율,0.027096286483370632
