,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
32,Kyungbang,Materials_&_Chemicals,2016,Q3,-0.008862514659250254,-0.11368872612632375,0.03323369650515695,-0.00903987694195707,0.003470864642844851,0.06821441940133166,0.08081360102361555,000050
33,Chosun_Refractories,Materials_&_Chemicals,2016,Q3,-0.027107261458705345,-0.11802747473988154,-0.013266443858707788,-0.011783632523946874,-0.4819923399344874,0.0415014890031038,0.03177562090774402,000480
32,S_hynix,Technology,2016,Q3,-0.022041112589152867,0.14474421949051217,-0.05827801117646958,-0.033192362976240286,0.05607425754173856,0.042382799074185185,0.21299973503567776,000660
32,Youngpoong,Materials_&_Chemicals,2016,Q3,-0.004063916059734218,-0.12113691807951146,-0.0381807557997198,-0.0040715517674208,0.007689632961281223,-0.08195677270441326,0.04552165425256671,000670
32,Dongkuk_Steel,Materials_&_Chemicals,2016,Q3,-0.025412220871648072,0.17844715719719292,0.05250628823733039,-0.061004749353227083,0.03227178403526121,0.04103221873574814,-0.0782173539677277,001230
32,SeAH_Besteel,Materials_&_Chemicals,2016,Q3,-0.010124814299325768,-0.09045948717189395,0.12046353944958499,-0.014719886954358552,0.07263132831279029,0.23187583377690568,-0.05314324023305862,001430
32,KIS_Wire,Materials_&_Chemicals,2016,Q3,-0.007061531126294929,-0.15846370566274112,0.10078387276806766,-0.0071086510459128505,-0.01160063499213515,0.00868119583281557,0.0002429076201886579,002240
32,KCC,Materials_&_Chemicals,2016,Q3,-0.09434053774038431,-0.07722562305771277,0.04745699279903215,-0.011147628165665724,-0.12282492517366572,0.015206131320052219,-0.011726798753804904,002380
32,Korea_Shell_Petroleum,Energy_&_Utilities,2016,Q3,-0.031095200491886077,-0.1024208257330319,0.0894151082881629,-0.03397061784376909,-0.014218813584566892,-0.022347382789226433,-0.03990261443478939,002960
32,SeAH_Steel,Materials_&_Chemicals,2016,Q3,-0.0049997261760894585,-0.010001199554671679,0.0793209961513609,-0.003988864040612716,-0.015453697512770592,-0.06712383314023396,-0.1114378935415812,003030
32,Ilshin_Spinning,Materials_&_Chemicals,2016,Q3,-0.0016066170540389724,-0.1354751611530852,0.07836786693770958,0.0002438688254705612,-0.011163501261474806,-0.01241994306477312,-0.04713514410352055,003200
32,Hanil_Cement,Materials_&_Chemicals,2016,Q3,0.01823611679812598,-0.1189597346558075,0.07447874371358887,0.017737152754482843,-0.021862803919197704,0.059439529421495885,-0.12326458893578834,003300
32,Ssangyong_Cement,Materials_&_Chemicals,2016,Q3,-0.21693066767285551,-0.03438631695958109,0.03692855651574933,-0.1690760913180993,-0.12934287200321992,0.00852234424484144,-0.18187175363805597,003410
32,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q3,-0.00718582627583042,-0.22277323028909815,0.027047889027503214,-0.012917040537689717,0.33941787786566535,0.022814060339357956,-0.04475120836054866,004000
32,Hyundai_Steel,Materials_&_Chemicals,2016,Q3,-0.02561070974734525,-0.17241126299463752,0.02991797969050014,-0.030480674724842283,0.0471775531067663,-0.02960668678542744,0.05199754299667175,004020
33,Hansol_Technics,Technology,2016,Q3,-0.007338520279426719,-0.06603248191074709,-0.08267641190539687,-2.658162999224271,0.419945531408221,-0.05567750470736388,-0.19666738001562994,004710
32,POSCO_Holdings,Materials_&_Chemicals,2016,Q3,-0.012843575967647958,-0.069783924202753,-0.016126298269899086,-0.01091370936777003,0.006338596045613709,0.025593702833325627,0.06983644596043899,005490
33,Samsung_Electronics,Technology,2016,Q3,0.008290208348778694,0.10290183972292025,0.02261128446483196,0.017881687710642802,-0.11778424509931917,-0.02236952528952596,0.06868060663594748,005930
33,Samsung_SDI,Technology,2016,Q3,0.009290730006468406,0.08590414919174241,0.047114190175117865,0.0347924410338607,0.05518746950060305,0.17956757307380355,-0.15812795254659517,006400
33,Korea_Petrochemical_Ind,Materials_&_Chemicals,2016,Q3,-0.049556709525574005,-0.056718160005909256,0.109617906034155,-0.06818534125118991,0.06316168787745247,0.06926237947756664,-0.16525909217797605,006650
33,Kukdo_Chemical,Materials_&_Chemicals,2016,Q3,-0.002559623267121003,-0.12054332413678184,0.19759709588512664,-0.003523696664204712,-0.4407802197697537,-0.01908310820844883,-0.12339645167298222,007690
32,Daeduck_Electronics,Technology,2016,Q3,-0.01715286350772538,-0.1305678412730967,-0.10093221363597316,-1.117439946007603,-0.0,-0.0,0.003716048276619477,008060
33,Samsung_Electro-Mechanics,Technology,2016,Q3,-0.01620855084976358,-0.14494330843537626,0.06374451565283845,0.28713960717533027,-0.03096720911713069,0.03409624583312154,-0.07898421034862024,009150
32,Moorim_P&P,Materials_&_Chemicals,2016,Q3,-0.007108860146465723,-0.1558455964847581,0.015928348096325262,-0.02908461482021818,0.04018923234219984,0.07472126396058876,-0.06690878411812443,009580
32,Hanwha_Solutions,Materials_&_Chemicals,2016,Q3,-0.01710697884074497,-0.04786318846845593,-0.007184016713767338,-0.027530202516238278,0.03639113544168504,0.05843400955094691,-0.03855648845466306,009830
32,OCI,Materials_&_Chemicals,2016,Q3,0.0003272740433365451,-0.14219695132705665,0.21499393712160908,0.003966911971252429,0.008698576153691406,0.01331408980429527,-0.015698221195533407,010060
32,Korea_Zinc,Materials_&_Chemicals,2016,Q3,-0.020242696962798457,0.07089366701144889,-0.030002237147806587,-0.021797857462363623,-0.004860114153495854,-0.06642080873879341,-0.11169808336054866,010130
32,IS_Dongseo,Technology,2016,Q3,-0.10405612130091124,0.2748117122169525,0.11648690993973598,-0.12136591433031807,0.18830514566758882,0.055159856646906924,-0.14444089739491855,010780
32,S-Oil,Energy_&_Utilities,2016,Q3,-0.01850079228100343,-0.22085785285115853,0.014397036559955279,-0.025318409136926734,-0.0007415613572416824,-0.10639010365168589,0.02008889718034844,010950
32,LG_Innotek,Technology,2016,Q3,0.031616562852410324,-0.004146102064539003,-0.23535006374717704,0.20752924478167234,-0.15378093558245198,-0.22337244590580818,-0.05749638602552328,011070
32,Lotte_Chemical,Materials_&_Chemicals,2016,Q3,-0.040065784090462575,-0.16296502029100346,-0.009389038639935565,-0.04562814788117575,0.07537014732700897,-0.18122365062918555,0.0018538851440273313,011170
32,Kumho_Petrochemical,Materials_&_Chemicals,2016,Q3,-0.023102279886137778,0.028240918951192576,0.03738458126494837,-0.013689269970752926,0.24103645869302703,0.11815692984722792,0.1295920348826946,011780
32,SKC,Materials_&_Chemicals,2016,Q3,0.0014207529338855496,-0.14346691999064753,0.06910632997237465,0.0019248659273066737,0.024367827856245472,0.14017925034901313,-0.010710031889960427,011790
33,Hansol_Chemical,Materials_&_Chemicals,2016,Q3,-0.058866815439803544,0.11555327199875995,-0.01898098799716741,-0.09664994593693432,0.5011022144639175,-0.06503394960659681,0.09904642009794935,014680
32,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2016,Q3,-0.037793077960783794,0.021030199611910473,-0.21757837199931784,-0.05629705268722707,0.018146853813134523,-0.12612907100969495,-0.15562882030084718,015760
33,Samsung_SDS,Technology,2016,Q3,-0.01091431325208525,-0.18336138753142145,0.03357510154959731,-0.015493926936973157,-0.27988327639484956,-0.036298413422741316,0.022019523346768405,018260
32,Iljin_Materials,Materials_&_Chemicals,2016,Q3,-0.01513997488149732,0.4418366250759868,-0.0018735214264167244,-0.10152801358234287,0.03202776400594942,0.04303784450843273,-0.19130377810273919,020150
