,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
11,Kyungbang,Materials_&_Chemicals,2021,Q4,-0.004830080587084451,0.06116283320735383,-0.2798948555327285,-0.008360731976974733,0.004303690272457028,-0.2053622240695061,0.009742516297228892,000050
12,Chosun_Refractories,Materials_&_Chemicals,2021,Q4,0.01808973169136019,0.05506081113422295,-0.038395108141321854,-0.0157225608294993,0.2943191106867249,-0.13391368727098985,-0.06930700197874072,000480
11,S_hynix,Technology,2021,Q4,-0.0598200520613994,-0.10625904720558875,-0.032584508096590525,-0.06676227955549985,-0.29305030877923466,-0.04598877941758617,0.29767943019322207,000660
11,Youngpoong,Materials_&_Chemicals,2021,Q4,0.024913218330755438,0.11680977581288515,0.017830720113273912,0.027788829568474616,0.01924875812214255,-0.046557818682202656,0.004289463338419118,000670
11,Dongkuk_Steel,Materials_&_Chemicals,2021,Q4,0.02578078501125458,-0.08936100550422617,-0.05366686471406101,0.07990805703506254,-0.03125762498988682,-0.06089902350927212,-0.10572532277451015,001230
11,SeAH_Besteel,Materials_&_Chemicals,2021,Q4,-0.012631173337006585,-0.09706748414503329,-0.03969014409219085,-0.02106933281334089,0.054327228416520934,-0.0030599307767151807,-0.20316972836784014,001430
11,KIS_Wire,Materials_&_Chemicals,2021,Q4,-0.005564211782624451,0.30511689433305617,-0.11564150724778322,-0.023222675259117143,0.1159021505265756,-0.04308551388677517,-0.3393663970038052,002240
11,KCC,Materials_&_Chemicals,2021,Q4,0.0028586196007143183,0.30763056150133017,-0.10411392878255032,0.0022566628465829908,-0.11891414188587279,0.19823633736154878,-0.22668254620167846,002380
11,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q4,-0.06213912878022909,0.04637891519586669,-0.07392162920185075,-0.06626866098358342,-0.08748150090384388,-0.11933748415435508,-0.06534628098570389,002960
11,SeAH_Steel,Materials_&_Chemicals,2021,Q4,-0.010970387790860237,0.9304300948543973,-1.2398874677636633,-0.013458459982058635,-0.3748360490170102,-3.3662589844251585,-0.24562710105236968,003030
11,Ilshin_Spinning,Materials_&_Chemicals,2021,Q4,-0.014926638051963259,0.21385990084756618,-0.24900066236080542,-0.0175011071716229,-0.1113036543351551,0.021661615430314307,-0.0874746314314278,003200
11,Hanil_Cement,Materials_&_Chemicals,2021,Q4,0.0031755075696445756,0.1113676089856966,-0.0,0.001250353062719256,0.006544187720160188,-0.6046895076196288,0.05031170670010718,003300
11,Ssangyong_Cement,Materials_&_Chemicals,2021,Q4,0.03538148974125177,0.04033426637883784,-0.14692590493153102,0.02997397259185286,0.01862033505298699,0.19175968670235088,-0.014377044351198472,003410
11,Samsung_Fine Chemicals,Materials_&_Chemicals,2021,Q4,-0.04096005756929344,0.4491265150910788,-0.062428768673907564,-0.056292280337912004,0.1490277941794066,-0.20679257411018592,-0.15422586022483192,004000
11,Hyundai_Steel,Materials_&_Chemicals,2021,Q4,-0.020485209106464453,-0.03562352026754079,-0.11137805997345085,-0.028025516299934106,0.0016359724774931417,-0.07187034456999108,-0.1124338688577416,004020
12,Hansol_Technics,Technology,2021,Q4,-0.010318305857018206,-0.15152012756771172,-0.09464205097360145,-0.10284046119697776,-0.5700784032879858,-0.33365382262427423,0.13872593525057644,004710
11,POSCO_Holdings,Materials_&_Chemicals,2021,Q4,-0.014830628383656341,0.038278767920461684,-0.018820938715360835,-0.015043728798431077,0.1626241854619196,-0.04332163008986467,-0.1522877907377035,005490
12,Samsung_Electronics,Technology,2021,Q4,-0.030970802034322897,0.006394709949447186,-0.020290445374698374,-0.03422694289262229,-0.31240182989349075,-0.004100731676268676,0.07290562351222762,005930
12,Samsung_SDI,Technology,2021,Q4,-0.004232833937874991,0.10868983833153209,-0.13422557638672883,-0.024676878528465007,0.09054625483566803,-0.14897727052268217,-0.062797906016297,006400
12,Korea_Petrochemical_Ind,Materials_&_Chemicals,2021,Q4,0.004671762686590308,-0.01263467921940055,-0.08435529736471303,0.005525272442131968,0.12562351651926973,-0.04122119409676617,-0.12342674812716269,006650
12,Kukdo_Chemical,Materials_&_Chemicals,2021,Q4,-0.0512614190164149,0.2718407611958924,-0.006060247496368909,-0.06576122229393722,-0.3232880032085321,0.12552014195269523,-0.21792681230377672,007690
11,Daeduck_Electronics,Technology,2021,Q4,0.001984733094655966,-0.08272045143941341,-4.867501539985821,0.09077395006322897,0.3426403290459499,0.008319327468017113,0.1501781165506988,008060
12,Samsung_Electro-Mechanics,Technology,2021,Q4,-0.027114313356644493,0.0858978155395093,-0.10088163373969561,-0.2764346811229552,0.4358763541481485,0.09414597600525931,0.13234587467469738,009150
11,Moorim_P&P,Materials_&_Chemicals,2021,Q4,-0.01720967501889703,-0.177435517793824,-0.16700115540425498,-0.032592842565078994,0.014743882850335566,0.027846149077953464,-0.0025253282141136195,009580
11,Hanwha_Solutions,Materials_&_Chemicals,2021,Q4,-0.009473525921390946,0.09151134558628872,-0.24660027789757288,-0.011922095795832144,-0.14885915618262668,-0.010978305366774688,-0.19685559025587127,009830
11,OCI,Materials_&_Chemicals,2021,Q4,-0.017905942908941652,0.42757863938229124,-0.1725635525493956,-0.0200282399017655,-0.062689611700663,-0.009944402649151973,-0.34465937025774585,010060
11,Korea_Zinc,Materials_&_Chemicals,2021,Q4,-0.027584220343642496,0.24756063309147236,-0.1450257776018795,-0.027616240306394424,0.0313196950716802,-0.10636030972440169,0.03741380089541076,010130
11,IS_Dongseo,Technology,2021,Q4,-0.04824453595065803,-0.15262677462442514,-1.4234848012453218,-0.0637052241371503,0.213487314658117,0.047963599715466154,-0.014106822769501478,010780
11,S-Oil,Energy_&_Utilities,2021,Q4,-0.049777459549001035,0.15906854724682637,-0.16379940106175406,-0.0649064382301725,0.011101745593654622,-0.07181594658158308,-0.19311577677845548,010950
11,LG_Innotek,Technology,2021,Q4,-0.04478366713939841,0.018783721579777757,-0.5060473862843013,-0.08131380196401672,0.11579502134351405,0.118156401510777,0.7718198109832193,011070
11,Lotte_Chemical,Materials_&_Chemicals,2021,Q4,-0.00198709991522672,0.009416363797097219,-0.037500492857212464,-0.0040228708631344645,0.09897019289120623,-0.13441286241495876,-0.08246502219668136,011170
11,Kumho_Petrochemical,Materials_&_Chemicals,2021,Q4,-0.038497497758458676,-0.05889856455098845,0.03715390684109998,-0.05537341289356723,0.30921268248444045,-0.10459550907011872,-0.09416117701740412,011780
11,SKC,Materials_&_Chemicals,2021,Q4,0.04067492753747237,0.15214387232184368,-0.2784792616115037,0.03861698470556607,-0.28655020403190123,-0.022244406051545207,0.05205618089350218,011790
12,Hansol_Chemical,Materials_&_Chemicals,2021,Q4,-0.025818436275015566,0.4973031108551916,-0.05585138521081334,-0.03371731030709735,0.0599865278132059,-0.05559740892698173,-0.10112704892016242,014680
11,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2021,Q4,0.06608188766689715,0.033583932239710505,0.05164103678444576,0.10146544466528096,-0.05233309537791464,-0.09546619403188261,-0.04218985085252956,015760
12,Samsung_SDS,Technology,2021,Q4,0.0016528993952624749,-0.04418348527349884,-0.0819742825893488,-0.006099429445776794,-0.17735015903742202,0.0012183606381546142,-0.002357565737225578,018260
11,Iljin_Materials,Materials_&_Chemicals,2021,Q4,-0.04433281990197102,0.5105553497860846,0.23465415811655121,-0.03037707076647367,-2.6306918779602984,-0.7027889994104424,0.3304388754347333,020150
11,Korea_Electric_Terminal,Energy_&_Utilities,2021,Q4,-0.005334311989761309,-0.17194532171539267,-0.07539881632321421,-0.005393209042485747,-0.05352566057168118,-0.01674476898964361,0.02530204422557241,025540
11,Namhae_Chemical,Materials_&_Chemicals,2021,Q4,-0.02670446664265458,0.19269393204436366,-0.17815101994535532,-0.03236732022855593,0.19923487171692844,0.022719351733523685,-0.08919839786107657,025860
11,LG_Display,Technology,2021,Q4,0.0020617346438369655,-0.1437718858283053,-0.1670554839575069,0.0034803604249922238,-0.12419108382756794,-0.025315428510969573,0.31500298430000334,034220
11,NAVER_Corp,Technology,2021,Q4,-0.05117232871151778,0.014127480611279636,-0.08583797270347837,-0.04334435386205371,-0.18588136712418368,-0.3193027385955556,-0.012374321036999744,035420
11,Korea_Gas_Corporation,Energy_&_Utilities,2021,Q4,-0.12567948093569958,0.40432599982135214,-0.8110087466858107,-0.11880204726759236,0.04717492838429205,-0.6843713698832679,-0.18540478710025268,036460
11,NCSOFT,Technology,2021,Q4,-0.0,-0.18052554212472427,-0.5679129207031273,-0.037293079692474196,0.047040630715138865,0.01212075720775363,0.0709314941767102,036570
11,Hanmi_Semiconductor,Technology,2021,Q4,-0.08324201679206777,-0.015258253824652554,-0.11550884390122618,-0.10524345681171754,0.5483856287501492,-0.034061083656771185,0.23040750534611282,042700
11,KEPCO_KPS,Energy_&_Utilities,2021,Q4,0.0016418876503792035,-0.01795282623411963,-0.22051762034981914,0.0016547264950451668,0.06494711609369375,0.014325540275032411,0.026506309170831514,051600
11,LG_Chem,Materials_&_Chemicals,2021,Q4,-0.007021481139144248,-0.0022337943312309982,0.047284166917773485,-0.00784319253304644,-0.05267838290884774,-0.01574132360661018,-0.1961458634203673,051910
11,LG_Electronics,Technology,2021,Q4,-0.002232242002494944,-0.13666316007024681,0.09253183778049434,-0.0010021932348511786,0.05969354647986047,-0.1407222857855306,0.112967298328524,066570
11,Huchems,Materials_&_Chemicals,2021,Q4,-0.015602783848836177,0.3305330086725565,-0.05260323022206004,-0.025483740692945567,-0.34339114775386825,-0.053482666491799113,-0.18001408623774054,069260
11,Huvis,Materials_&_Chemicals,2021,Q4,-0.022253978027121146,1.04023828904571,-0.06956367160041199,-0.03928106108571816,0.1608279969120151,-0.014162559232819616,0.11865206989826385,093370
11,SK_Innovation,Energy_&_Utilities,2021,Q4,0.011353009094811073,-0.020340251787331967,0.024246969987033906,0.025946647854269367,0.2999715077156022,0.7359144757430085,-0.07979100430350082,096770
11,Poongsan,Materials_&_Chemicals,2021,Q4,-0.03246092530092182,-0.043513949166373064,-0.21615573537812138,-0.052367116272658,-0.0065256785358494,-0.03249314817698945,-0.04412294885219337,103140
11,Korea_Steel,Materials_&_Chemicals,2021,Q4,-0.027234763275095553,0.05955635212487516,-0.08684799027569623,-0.1202197629927515,0.1025792347078468,-0.08362129625096704,-0.21108319309256518,104700
11,LG_Hausys,Materials_&_Chemicals,2021,Q4,-0.0015418619988949445,-0.11450910205967686,-0.10364509246088183,-0.009414150191903836,0.16562917084842788,0.009857047244006933,-0.20419154720537094,108670
11,Kolon_Industries,Materials_&_Chemicals,2021,Q4,-0.008044871518443575,0.31799658097160804,-0.21386336973821618,0.02255162918446174,0.0772795472399892,-0.026789498358587904,-0.268295896107511,120110
