,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
7,Kyungbang,Materials_&_Chemicals,2022,Q4,0.01766930511252862,0.019518304796937613,-0.12059614568057797,0.017186328981429022,0.03711337752440713,-0.1757373120978476,-0.0654013812207838,000050
8,Chosun_Refractories,Materials_&_Chemicals,2022,Q4,0.019217834981658966,0.02604577307537509,-0.0629502687786978,0.015204212932843797,-0.014146133212901812,-0.03747966107154488,0.0032451938617782637,000480
7,S_hynix,Technology,2022,Q4,0.07248113548884094,0.0018108090406613736,0.43736141237453374,0.07954878391225362,0.05109215731985939,0.3326961011389087,-0.13666154130020303,000660
7,Youngpoong,Materials_&_Chemicals,2022,Q4,0.05560618120993566,0.29467487916883606,0.05545652105528609,0.06248678912204497,-0.11141003697606777,0.14951486336937392,-0.07310465627809155,000670
7,Dongkuk_Steel,Materials_&_Chemicals,2022,Q4,0.041145661861299976,-0.0806192913715383,0.020464018823525554,0.10773659915808098,0.37247089122454535,0.007198168856670462,-0.007902601787782852,001230
7,SeAH_Besteel,Materials_&_Chemicals,2022,Q4,-0.03931773021257623,0.15770294322226924,-40.507887630688415,-0.06030631062185532,0.06393492283709168,-1.3602640281646172,-0.023040792416657872,001430
7,KIS_Wire,Materials_&_Chemicals,2022,Q4,-0.0019076349352042943,-0.09166039642693276,-0.037583082856021965,-0.002514069352802517,0.06556685875595292,0.08027016800478382,0.21902720381764337,002240
7,KCC,Materials_&_Chemicals,2022,Q4,-0.04435446190257708,-0.10755655970170737,-0.06859721194108626,-0.0473990646452207,0.10289585772217857,0.016624481029718474,-0.1467304654836013,002380
7,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q4,-0.0529862973545463,0.09474644483344002,-0.1354203233313902,-0.05673820537103991,0.6200809399011091,-0.06674213598982082,-0.06968156815504406,002960
7,SeAH_Steel,Materials_&_Chemicals,2022,Q4,0.001482528315390308,0.16362399585384818,-0.8828833240931988,0.0016811474208159316,0.00795871170562823,0.4728461857221349,-0.08084099501932288,003030
7,Ilshin_Spinning,Materials_&_Chemicals,2022,Q4,-0.19692999793071864,0.20582005280894128,-0.042986181650928046,-0.20368209569625928,-0.42262559083109186,-0.09891680643134615,-0.007139309872420663,003200
7,Hanil_Cement,Materials_&_Chemicals,2022,Q4,0.004830492567873712,0.1069726197070592,-2.0873837682659273,0.002121558766554177,0.0739716719995982,0.07132086736119414,-0.05265751715533383,003300
7,Ssangyong_Cement,Materials_&_Chemicals,2022,Q4,-0.029765386490815615,-0.07160490257247513,-0.4618469298501602,-0.028468998064777873,0.21810662405615744,-0.2449453059749498,-0.039014538741557456,003410
7,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q4,0.028546023493103423,-0.05705126970002132,0.21088241301150235,0.03700585211190055,0.0903962733636191,-0.06820894721440252,-0.015176446988751294,004000
7,Hyundai_Steel,Materials_&_Chemicals,2022,Q4,0.0013423910712613285,-0.0467606195307672,0.16932150740969965,0.013972550941108386,0.0637283157617452,0.05460443947067162,0.06816315153767528,004020
8,Hansol_Technics,Technology,2022,Q4,-0.03273894637894914,-0.05179346145165466,0.02184480415564105,-0.21223788968679536,-0.09180397967334297,-0.05617474001082301,0.08456864760862791,004710
7,POSCO_Holdings,Materials_&_Chemicals,2022,Q4,-0.013699060923001216,-0.011589223762356507,-0.11393152907359472,-0.012809042692814243,0.08159033776209479,-0.24598571106253408,0.26611941357055285,005490
8,Samsung_Electronics,Technology,2022,Q4,-0.011449090376209003,0.02184016457089563,0.20331285331073734,-0.006810497026661144,0.10772270162512265,0.20135581665690994,-0.016943231441048114,005930
8,Samsung_SDI,Technology,2022,Q4,-0.011253912146853784,0.11493978532753239,-0.16638333127145444,-0.02318525707652075,0.06280122011992983,0.07962278011669066,0.05760222310440642,006400
8,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q4,0.04384064785577568,-0.06991258951200548,0.23207160483950906,0.052334205675730106,0.3822129248219064,0.29146412242812747,0.6242050939178035,006650
8,Kukdo_Chemical,Materials_&_Chemicals,2022,Q4,0.012363322817233846,-0.04837600414615183,0.1336868750046033,0.004696169466216205,-0.02609377367734611,0.2307773267836034,-0.03531292145252917,007690
7,Daeduck_Electronics,Technology,2022,Q4,0.029072802040276624,0.01960312908017242,-2.2510080794175966,1.841361151069111,0.312251262014828,0.016092496435376358,0.044595230097413424,008060
8,Samsung_Electro-Mechanics,Technology,2022,Q4,0.024295571688401907,-0.059664977530182225,0.19513409124454206,0.1741812521494256,-1.4133174614743562,0.0870544098092556,0.12279475982532742,009150
7,Moorim_P&P,Materials_&_Chemicals,2022,Q4,-0.01421291815161152,0.17897053050731354,0.0263319711870057,-0.02730685535607491,0.0822825905871265,-0.1834232129168667,-0.050276564774381444,009580
7,Hanwha_Solutions,Materials_&_Chemicals,2022,Q4,-0.010644482050221837,0.31461916574059035,0.02745942327164863,-0.02623867523466572,-0.039082278443004936,-0.0007764923434880888,-0.12296066215977364,009830
7,OCI,Materials_&_Chemicals,2022,Q4,-0.00240469797523013,-0.2859413982752968,0.03704621643819095,-0.02052802869871173,0.0621663206289923,-0.005895253425771019,-0.1546163132713171,010060
7,Korea_Zinc,Materials_&_Chemicals,2022,Q4,-0.08625899198271925,0.3078862909358154,-0.05661388193444439,-0.02073742881040519,0.7261425490427157,0.014113270787841303,-0.06262851062886537,010130
7,IS_Dongseo,Technology,2022,Q4,0.0035710440598161197,-0.12876730849397788,0.1874070173864345,-0.006506023088437063,0.1665005684501949,-0.008383058144650679,-0.10135881585663253,010780
