,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
10,Kyungbang,Materials_&_Chemicals,2022,Q1,0.000641715741516502,0.009742516297228892,0.1409048079594989,-0.0016045569085549882,0.011204484518551161,0.0005819419930100933,0.23943901702084805,000050
11,Chosun_Refractories,Materials_&_Chemicals,2022,Q1,-0.01939061818717236,-0.06930700197874072,-0.036421218660805055,-0.0032646369112163676,-0.532917165369547,0.017458457386620108,0.07203160961344064,000480
10,S_hynix,Technology,2022,Q1,-0.01894021435736226,0.29767943019322207,0.10588036335767448,-0.021444131318285375,0.031622489290295874,-0.02180076312442858,-0.026621589039758017,000660
10,Youngpoong,Materials_&_Chemicals,2022,Q1,-0.04055785094513986,0.004289463338419118,-0.23884841197898865,-0.04034316525436865,-0.009776253039935456,-0.205774017199289,0.1377216530485017,000670
10,Dongkuk_Steel,Materials_&_Chemicals,2022,Q1,-0.029917547935057298,-0.10572532277451015,0.004821526927948461,-0.09877692969315421,0.013395472764246685,0.02099584009243971,0.13295764505159907,001230
10,SeAH_Besteel,Materials_&_Chemicals,2022,Q1,0.02647733126310914,-0.20316972836784014,-0.11332671018796736,0.035190615842490613,-0.1878881974393587,-0.18811084529800026,0.011599821040948546,001430
10,KIS_Wire,Materials_&_Chemicals,2022,Q1,-0.014388988911071987,-0.3393663970038052,0.00495070262645203,-0.014827467900159652,-0.0829337910850414,-0.17589847044519202,0.19968876187286222,002240
10,KCC,Materials_&_Chemicals,2022,Q1,0.032919143064927714,-0.22668254620167846,0.061755256885331455,0.01846767239969238,-0.06055434142497651,-0.3491235257154124,0.16515330273513376,002380
10,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q1,0.1476991503459455,-0.06534628098570389,-0.10241498001973448,0.15898117367455533,-0.06469904263456261,-0.0766598576004851,0.06390503643832378,002960
10,SeAH_Steel,Materials_&_Chemicals,2022,Q1,-0.016875244969239533,-0.24562710105236968,-4.75871480319539,-0.020133019489252613,-0.0007953735024208708,-1.3172232396517867,0.2168797753146869,003030
10,Ilshin_Spinning,Materials_&_Chemicals,2022,Q1,-0.00443218381572863,-0.0874746314314278,0.0658433546595153,-0.004583221127669956,-0.028285804964752526,-0.04073945475319185,0.16355116655355834,003200
10,Hanil_Cement,Materials_&_Chemicals,2022,Q1,-0.013420524541358558,0.05031170670010718,2.1557056659319382,-0.004975725042954515,0.001472811067891544,-0.16416352210671925,0.04240197998381101,003300
10,Ssangyong_Cement,Materials_&_Chemicals,2022,Q1,0.014173346579550494,-0.014377044351198472,0.25238006387126866,0.015561759353703741,-0.05532779284713096,-0.06659660826948266,0.1468838938042462,003410
10,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q1,-0.06336575570318814,-0.15422586022483192,-0.2518205709759249,-0.08510924735670877,0.01098957247542487,-0.28812118950862353,0.13967998087626973,004000
10,Hyundai_Steel,Materials_&_Chemicals,2022,Q1,-0.00902657179735833,-0.1124338688577416,-0.06325250347026157,-0.024966759722892418,0.026441658242075228,-0.10821367852510066,0.08915955165025266,004020
11,Hansol_Technics,Technology,2022,Q1,0.028308793855448378,0.13872593525057644,-0.10802577639375421,0.2689533967996003,-0.4592392410005839,0.14978013265908274,-0.04635513799821167,004710
