,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
33,Kyungbang,Materials_&_Chemicals,2016,Q2,-0.018270173519452593,0.020586711241119927,-0.009641115993443305,-0.01864300434932642,0.01125685316924141,0.002279061263774418,-0.11368872612632375,000050
34,Chosun_Refractories,Materials_&_Chemicals,2016,Q2,-0.0025703412378079715,0.059136418843459104,0.040068238067542894,-0.017820953262567274,0.352710639620582,-0.002721261568394029,-0.11802747473988154,000480
33,S_hynix,Technology,2016,Q2,-0.013597490461988215,-0.1059730268930863,-0.10478242965390483,-0.020618706584395685,-0.09637128956871988,0.06555825656210934,0.14474421949051217,000660
33,Youngpoong,Materials_&_Chemicals,2016,Q2,-0.009593883180147866,-0.015364888482547641,-0.1444334107050611,-0.009612082431807778,0.010965276296554194,0.013943021085488283,-0.12113691807951146,000670
33,Dongkuk_Steel,Materials_&_Chemicals,2016,Q2,-0.01762110383677684,0.1851933265937307,-0.17785252810305274,-0.04188323662417992,-0.08034683111449237,-0.02154078815721472,0.17844715719719292,001230
33,SeAH_Besteel,Materials_&_Chemicals,2016,Q2,-0.01284108408654494,-0.04175020632160409,-0.08913243992680275,-0.01945778114919605,-0.011439330285476501,0.021715150313153075,-0.09045948717189395,001430
33,KIS_Wire,Materials_&_Chemicals,2016,Q2,-0.005294222525985992,0.15049424222300745,-0.0762301838081838,-0.00507641970497974,-0.06750865832728992,0.04750639778964538,-0.15846370566274112,002240
33,KCC,Materials_&_Chemicals,2016,Q2,0.038181076762604294,-0.012778207346378025,-0.14704468196155118,-0.011500376657158862,0.05874469977218333,-0.04487369456375778,-0.07722562305771277,002380
33,Korea_Shell_Petroleum,Energy_&_Utilities,2016,Q2,-0.0927875985416271,0.016064972110685142,-0.049920724972341235,-0.10224508292317336,0.07994066253480414,0.144427976872456,-0.1024208257330319,002960
33,SeAH_Steel,Materials_&_Chemicals,2016,Q2,-0.004577025727339201,0.2593806477227066,-0.12522309408924848,-0.00981245979292189,0.03814212945255302,0.050893254576672486,-0.010001199554671679,003030
33,Ilshin_Spinning,Materials_&_Chemicals,2016,Q2,-0.007656778413778653,-0.092348353693945,-0.1939987457838559,-0.008546907485390554,0.008247822346487688,0.07411031639590437,-0.1354751611530852,003200
33,Hanil_Cement,Materials_&_Chemicals,2016,Q2,-0.010998375743993094,-0.13402762936880566,-0.2864438166244312,-0.017466138349566895,-0.26878467567263664,-0.019345422070893514,-0.1189597346558075,003300
33,Ssangyong_Cement,Materials_&_Chemicals,2016,Q2,-0.029324361003515875,0.17504596202750825,-0.11460810297419699,-0.1846915282481525,0.08375209520326432,-0.0036666879270979003,-0.03438631695958109,003410
33,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q2,-0.016483765122569105,0.12230422536541372,-0.02444418267665549,-0.030025500590234566,-0.0005684683359967746,-0.07509792380285618,-0.22277323028909815,004000
33,Hyundai_Steel,Materials_&_Chemicals,2016,Q2,-0.01376434136223037,0.08258671124111992,-0.12831209113204056,-0.020361385287208877,0.00015644781957480092,0.006295369804415252,-0.17241126299463752,004020
34,Hansol_Technics,Technology,2016,Q2,-0.0026208413504673622,-0.3228574801028436,-0.0435111457852464,-6.739161906540722,-0.0075727182872458165,-0.09795287434384425,-0.06603248191074709,004710
33,POSCO_Holdings,Materials_&_Chemicals,2016,Q2,-0.008537563041854046,0.28695796872614987,-0.042044402472007913,-0.005908126477857767,-0.12077829794246653,-0.029898840857385922,-0.069783924202753,005490
34,Samsung_Electronics,Technology,2016,Q2,-0.001519658140393787,0.013856552510961195,-0.01903271592217015,0.002727217633130219,-0.062009008377701846,0.026267500962398382,0.10290183972292025,005930
34,Samsung_SDI,Technology,2016,Q2,-0.09903591843263437,-0.17027043161602293,-0.10163166477221308,-0.21723175409922524,-0.19993650435315669,-0.11589038601138757,0.08590414919174241,006400
34,Korea_Petrochemical_Ind,Materials_&_Chemicals,2016,Q2,-0.0717807454974797,0.4652980815035106,-0.02694132178680886,-0.10155162454000233,0.30273460574846656,0.021462404521765954,-0.056718160005909256,006650
34,Kukdo_Chemical,Materials_&_Chemicals,2016,Q2,-0.014768815117581546,0.13498741733114641,-0.04735525098511384,-0.017447569635229865,-0.5317996669312401,-0.03152401603487398,-0.12054332413678184,007690
33,Daeduck_Electronics,Technology,2016,Q2,-0.014051860973777863,0.07198033106711518,-0.1262668765731696,-1.4220454560530529,-0.0,-0.0,-0.1305678412730967,008060
34,Samsung_Electro-Mechanics,Technology,2016,Q2,0.00033676810749028174,-0.09259611864759232,-0.032563403889338094,-0.41623270890524355,0.1351262668752462,-0.0619536196526409,-0.14494330843537626,009150
33,Moorim_P&P,Materials_&_Chemicals,2016,Q2,0.004788370020543775,-0.034556145901737216,0.09930679049453595,0.009894413496836174,-0.2593390678623515,-0.0032689954817932687,-0.1558455964847581,009580
33,Hanwha_Solutions,Materials_&_Chemicals,2016,Q2,-0.020705345932221064,-0.10330915399624609,-0.11522861010617635,-0.027951934155502567,0.056816699825072536,0.025542565379345405,-0.04786318846845593,009830
33,OCI,Materials_&_Chemicals,2016,Q2,0.009373288705758265,0.4030941495944927,-0.07122660053123742,0.012231196750389195,0.07993106927714266,0.13944564498698675,-0.14219695132705665,010060
33,Korea_Zinc,Materials_&_Chemicals,2016,Q2,-0.026445096178143723,0.012543514696843467,-0.05310817570017745,-0.026510558840313392,-0.0021116479196521265,-0.00589869523376052,0.07089366701144889,010130
33,IS_Dongseo,Technology,2016,Q2,-0.2819042619773773,0.04775755406572128,-0.4891083760894612,-0.1936813436192446,-0.21065455151657808,-0.15225052208795176,0.2748117122169525,010780
33,S-Oil,Energy_&_Utilities,2016,Q2,-0.07807231933616565,0.20403325212162307,-0.22457691881391417,-0.11003688357990749,-0.1587246338352455,-0.13132864217069762,-0.22085785285115853,010950
33,LG_Innotek,Technology,2016,Q2,0.01573904436132445,-0.22233714662690038,0.08304809419116144,0.09581662990773232,-0.2649338757724702,0.03308820340353513,-0.004146102064539003,011070
33,Lotte_Chemical,Materials_&_Chemicals,2016,Q2,-0.03936722608716092,0.34960653589684487,-0.050611871665990904,-0.04621922570693693,-0.7460121814568945,0.3053459080059333,-0.16296502029100346,011170
33,Kumho_Petrochemical,Materials_&_Chemicals,2016,Q2,-0.012767530997654708,0.09181748047188916,-0.1204548684527762,-0.038916997822662225,0.009182690562038909,-0.0524460839249441,0.028240918951192576,011780
33,SKC,Materials_&_Chemicals,2016,Q2,-0.05390529687467227,-0.07957424255917814,-0.030693202418050625,-0.053106060997001325,0.012999924642301042,-0.03884081606223133,-0.14346691999064753,011790
34,Hansol_Chemical,Materials_&_Chemicals,2016,Q2,-0.030853227526173477,0.0722651678327598,-0.02805070720351943,-0.05661698802611115,0.2665463438785507,0.18824523330819043,0.11555327199875995,014680
33,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2016,Q2,-0.026003776812514534,0.17418351762834547,0.14861225381579846,-0.03955355333175192,0.026928307335072788,0.3069900967988016,0.021030199611910473,015760
34,Samsung_SDS,Technology,2016,Q2,-0.009945113111391013,-0.33296884431443563,-0.050117992165908065,-0.015047707963257384,-0.1721170143193842,-0.027358719231360462,-0.18336138753142145,018260
