,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
15,Kyungbang,Materials_&_Chemicals,2020,Q4,-0.004790115202234713,-0.22114050170631516,0.015796517070449045,-0.004900672235496284,0.10782089583406118,0.6643371786461558,-0.09287435685754566,000050
16,Chosun_Refractories,Materials_&_Chemicals,2020,Q4,-0.020175944599721607,-0.07776355037481839,0.04221995992057148,0.023192781433433396,-0.31615826564606975,-0.08793223509970893,-0.1545944264772704,000480
15,S_hynix,Technology,2020,Q4,-0.030202426449112085,-0.1252993926687252,0.05597988522384667,-0.033669548467261556,-0.13423392294601877,0.01997737374153863,0.1705172376896572,000660
15,Youngpoong,Materials_&_Chemicals,2020,Q4,0.01461643903755283,-0.08660309399229167,-0.07584883770127449,0.01379571577065608,-0.033491296798938475,0.04249216433719394,-0.11372769970983929,000670
15,Dongkuk_Steel,Materials_&_Chemicals,2020,Q4,0.03734454371253049,0.09007270693512312,-0.08616154650378816,0.14551649761161867,0.03686707009591417,-0.01568044027368165,0.021540430962470825,001230
15,SeAH_Besteel,Materials_&_Chemicals,2020,Q4,0.14598104891869124,-0.13617858305455693,-0.39454744669324926,0.21379570140252147,-0.03631880723519276,-0.20539107006518753,-0.17001411850434958,001430
15,KIS_Wire,Materials_&_Chemicals,2020,Q4,0.0047606624320825075,-0.22700924636165662,-0.18038828618525748,0.005797633506063549,0.0269747523103101,0.021430151591687818,0.017615554621506768,002240
15,KCC,Materials_&_Chemicals,2020,Q4,-0.1348655265418417,-0.007539469416536687,0.2699189031975202,-0.14289642782751022,-0.12629177761975785,-0.11227580317525465,0.08634380928214963,002380
15,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q4,-0.0167679335938542,-0.07139630650757452,-0.022731861170564027,-0.017834747736524825,-0.17749358224661216,-0.12338909089513517,-0.1618546226329893,002960
15,SeAH_Steel,Materials_&_Chemicals,2020,Q4,-0.006761756799519736,0.15028211398390234,0.2427618293532705,-0.007668373060043976,-1.1646650947418653,0.29136430960325366,-0.1939477822948153,003030
15,Ilshin_Spinning,Materials_&_Chemicals,2020,Q4,0.015394300242903891,0.06284590236150003,-0.13632523082945514,0.0186491738718203,-0.0836772388240763,0.038154835528341424,-0.10798270181009215,003200
15,Hanil_Cement,Materials_&_Chemicals,2020,Q4,-0.00036575051462528485,-0.13006973988990403,-0.0,0.0020931755732968016,0.037671177767196085,-0.19768972399454543,-0.022731695163885124,003300
