,name,sector,year,quarter,자본총계변화율,Relative Return,매출액변화율,이익잉여금변화율,비유동부채변화율,유동자산변화율,Label,Code
18,Kyungbang,Materials_&_Chemicals,2020,Q1,0.004485945230055521,-0.13606678917383533,0.27516588112987905,0.0003672101755781698,0.008036611772602509,-0.27918980959623374,0.03337209649874409,000050
19,Chosun_Refractories,Materials_&_Chemicals,2020,Q1,0.042091361485371626,-0.03579183485173077,-0.018206812897264113,-0.0020100787918684304,0.40264292889537867,-0.03603911464589049,-0.008360758983627092,000480
18,S_hynix,Technology,2020,Q1,0.00031960579808698597,0.07597842208645822,-0.06706475320862215,-8.20740354487981e-05,-0.15965438664596987,-0.05352260805928544,0.06271836086656019,000660
18,Youngpoong,Materials_&_Chemicals,2020,Q1,-0.025848513777861903,-0.0011757796766964645,0.1606496438994941,-0.025649592493506956,0.007415996010073922,0.02903566373148847,-0.06545464205196391,000670
18,Dongkuk_Steel,Materials_&_Chemicals,2020,Q1,-0.04280175970243838,-0.1575103833054438,0.08490440141591615,0.01256179890711795,0.06334964260269493,0.024961549380053127,-0.18596123113872556,001230
18,SeAH_Besteel,Materials_&_Chemicals,2020,Q1,0.010433525034806657,-0.13011588025936752,-0.05794759078897638,0.011970030798641451,-0.35994741940855346,-0.04307543283487347,-0.3131866937782486,001430
18,KIS_Wire,Materials_&_Chemicals,2020,Q1,-0.0045457984916634775,-0.20536853934318694,0.1744082461940487,-0.005989878319097697,0.002177408172728823,0.012817880813667526,-0.13665685840283417,002240
18,KCC,Materials_&_Chemicals,2020,Q1,0.07362006252880915,-0.005733788207726714,-2.327754518389308,0.07217050166430161,0.26019437892103914,-0.17622791053260456,0.0,002380
18,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q1,0.14324018897596902,-0.09708121564107175,-0.007355787713758666,0.15539160516158423,0.03442127116891602,-0.04204574233755176,-0.04922960380317867,002960
18,SeAH_Steel,Materials_&_Chemicals,2020,Q1,0.013364882205112893,-0.14315060505818994,-5.573910393778328,-0.007041604099028875,0.13932134862646262,-6.8051516937242456,-0.29233174461867184,003030
18,Ilshin_Spinning,Materials_&_Chemicals,2020,Q1,0.0013693422984146775,-0.1714879477695866,0.028011744581128428,-0.000652077172186516,0.04517614303858597,-0.06685350235842158,-0.16432144878989294,003200
18,Hanil_Cement,Materials_&_Chemicals,2020,Q1,0.011414569354347703,-0.19274167084824007,-0.0,0.0022914770636661697,0.0416545835155977,-0.804730515392351,-0.031148671811592366,003300
18,Ssangyong_Cement,Materials_&_Chemicals,2020,Q1,0.001730489541946434,-0.14640386470224231,0.2943306972398576,-0.00449786570719346,-0.007287520153406168,-0.025125942933817536,-0.005216583020350357,003410
18,Samsung_Fine Chemicals,Materials_&_Chemicals,2020,Q1,-0.008682921432705548,-0.07989493400931637,-0.06642216189679706,-0.012731457181865746,-0.6290305340696667,-0.05447951725800437,-0.11651990594792613,004000
18,Hyundai_Steel,Materials_&_Chemicals,2020,Q1,0.03238712542818134,-0.26172682737179065,-0.005832329349005683,0.016324834127231402,0.009200470497004565,-0.030490539215895174,-0.23695199778322887,004020
19,Hansol_Technics,Technology,2020,Q1,-0.06869095774180445,0.2027545310630562,-0.12348736387249293,9.406723802081789,-0.04932456144994446,-0.19807282062895504,-0.2389944467397038,004710
18,POSCO_Holdings,Materials_&_Chemicals,2020,Q1,0.0014084269814785833,-0.030238215704525007,0.05111231206777078,-0.0027774584004056635,-0.2870897846563174,-0.14044117975068682,-0.12278658263626466,005490
19,Samsung_Electronics,Technology,2020,Q1,0.0024821127054487357,0.06671596839872665,-0.07244699748760564,0.000577502854139933,0.029003973457554344,-0.05480113428356104,0.055370387893587225,005930
19,Samsung_SDI,Technology,2020,Q1,0.029232052668078712,-0.006515022912380139,0.1629927689411944,0.018256080320363965,0.03460977096733331,0.11335995412100175,0.20977796002267834,006400
19,Korea_Petrochemical_Ind,Materials_&_Chemicals,2020,Q1,0.027589688358775843,-0.1418486435401184,0.12481723735437023,0.03348689837818075,0.0627512084087064,-0.010894719189485924,-0.05883612631292698,006650
19,Kukdo_Chemical,Materials_&_Chemicals,2020,Q1,0.011480379120008322,-0.03914165619426032,-0.10005198073859667,0.005681117828267079,0.005038797603885148,-0.2343234361944031,0.009799678582253918,007690
18,Daeduck_Electronics,Technology,2020,Q1,0.6788506053988828,-0.11565555880142972,1.0013849350595037,0.8434851047988197,0.9885205908437414,0.5862097371668973,-0.10727568675248741,008060
19,Samsung_Electro-Mechanics,Technology,2020,Q1,0.0035883404138135067,0.12753475084327598,-0.046834683797202015,0.7421118787181705,-0.16576353318163806,-0.08288634658079919,-0.029593147069947756,009150
18,Moorim_P&P,Materials_&_Chemicals,2020,Q1,0.011696366992378082,-0.12813972585583677,0.028843876156450454,0.021366186070879145,-0.01483371391387256,-0.014411034717478843,-0.11386571211174354,009580
18,Hanwha_Solutions,Materials_&_Chemicals,2020,Q1,-0.0360911794041463,-0.015340707032181898,-0.7500713101084424,-0.04731838012884393,-0.522301862147915,-1.26069556272653,-0.09221231686967615,009830
18,OCI,Materials_&_Chemicals,2020,Q1,0.020535017407274925,-0.17364957037617235,0.1539467773124481,0.03095278527692813,0.042428832386288806,0.11973348413316198,-0.24996739344018007,010060
18,Korea_Zinc,Materials_&_Chemicals,2020,Q1,0.018959430224981477,-0.11933214630452005,0.00658852525206155,0.017590443565996594,0.14552374309363048,0.02882354344334126,0.026785728467806302,010130
18,IS_Dongseo,Technology,2020,Q1,0.026004114112722965,0.022117497547486903,0.3130603952963201,0.0197803829523302,0.0822829358020638,-0.11350573905591044,-0.12365461586586265,010780
18,S-Oil,Energy_&_Utilities,2020,Q1,0.14059052253118964,-0.11078873052873928,0.20464968259085903,0.18433784626006566,-0.08720143813137904,0.013655630856074463,-0.20456936258244088,010950
18,LG_Innotek,Technology,2020,Q1,-0.028533783971928406,0.14300297826802513,0.3258920725054716,-0.09082630398184488,0.05214925368215639,0.051350682173493145,0.009295741818941133,011070
18,Lotte_Chemical,Materials_&_Chemicals,2020,Q1,-0.0051957695363045175,-0.12119875679116046,-0.22201410944141142,0.019536136766211465,-0.20329716279887244,-0.24306692845544253,0.0566201624688524,011170
18,Kumho_Petrochemical,Materials_&_Chemicals,2020,Q1,-0.007381762307183459,0.014094819987614776,-0.02506317373223399,-0.0508745104891406,-0.09923252102356761,-0.11943210255604475,0.03330239493296813,011780
18,SKC,Materials_&_Chemicals,2020,Q1,-0.2998175429673722,0.19743212279800454,0.23562220715932336,-0.368615767816008,0.7088273909735721,-0.1139438073730148,-0.07984377363636377,011790
