code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
50,Kyungbang,Materials_&_Chemicals,2020,Q3,"200,361,728,224","1,113,850,397,920","1,314,212,126,144","300,170,811,492","258,192,029,167","558,362,840,659","758,378,531,435","755,849,285,485",58605521133.0,5520455739.0,2201372442.0,6064725241.0,6064725241.0,"13,707,635,000",
480,Chosun_Refractories,Materials_&_Chemicals,2020,Q3,"250,660,405,004","568,100,319,238","818,760,724,242","260,393,919,742","39,875,409,002","300,269,328,744","451,182,616,541","518,491,395,498",110842698591.0,15002455194.0,3172910437.0,1604416930.0,1604416930.0,"20,000,000,000",
670,Youngpoong,Materials_&_Chemicals,2020,Q3,"760,014,644,882","1,587,123,061,449","2,347,137,706,331","219,726,083,766","254,469,448,232","474,195,531,998","1,887,058,819,186","1,872,942,174,333",320260906669.0,29503923494.0,14832657538.0,11123919632.0,11123919632.0,"9,210,200,000",
1230,Dongkuk_Steel,Materials_&_Chemicals,2020,Q3,"1,349,282,223,313","3,948,543,363,084","5,297,825,586,397","2,462,759,549,208","380,393,947,214","2,843,153,496,422","673,768,171,927","2,454,672,089,975",1119410928305.0,69292610256.0,66252643574.0,47840682258.0,47840682258.0,"690,953,196,364",
1430,SeAH_Besteel,Materials_&_Chemicals,2020,Q3,"648,070,131,227","1,968,839,105,920","2,616,909,237,147","425,329,664,603","538,429,616,104","963,759,280,707","1,140,801,328,675","1,653,149,956,440",296300584682.0,-24962592272.0,-21041679303.0,-15350633138.0,-15350633138.0,"219,310,595,000",
2240,KIS_Wire,Materials_&_Chemicals,2020,Q3,"208,109,084,806","1,161,463,185,473","1,369,572,270,279","177,271,846,448","92,675,027,012","269,946,873,460","1,059,724,686,387","1,099,625,396,819",99164842021.0,4905102068.0,4604772774.0,3573352822.0,3573352822.0,"20,000,000,000",
2380,KCC,Materials_&_Chemicals,2020,Q3,"1,898,338,506,003","5,973,558,491,061","7,871,896,997,064","2,166,668,979,297","1,276,253,773,799","3,442,922,753,096","4,889,342,577,838","4,428,974,243,968",547232262962.0,27114676053.0,-98669481177.0,-70039411761.0,-70039411761.0,"48,084,660,000",
3030,SeAH_Steel,Materials_&_Chemicals,2020,Q3,"17,566,737,508","699,112,825,345","716,679,562,853","59,180,059,188","3,589,827,364","62,769,886,552","541,024,783,812","653,909,676,301",1900598324.0,141722003.0,134843248.0,1291188531.0,1291188531.0,"20,708,285,000",
3200,Ilshin_Spinning,Materials_&_Chemicals,2020,Q3,"257,236,657,637","325,518,415,612","582,755,073,249","82,417,093,465","15,137,594,892","97,554,688,357","468,894,777,919","485,200,384,892",71760912602.0,-2060946750.0,1147798565.0,635500743.0,635500743.0,"12,000,000,000",
3300,Hanil_Cement,Materials_&_Chemicals,2020,Q3,"286,776,191,951","964,385,799,990","1,251,161,991,941","166,052,850,156","359,511,412,218","525,564,262,374","1,683,602,082,385","725,597,729,567",,-201399308.0,-645581071.0,-1497282647.0,-1497282647.0,"31,342,450,000",
