,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
21,S-1_Corporation,Financials,2019,Q2,-0.01750890255269466,0.08046500566669168,0.02950853378190821,-0.033374565038762016,-0.19423083715003675,0.027873783026347465,-0.049857603949117126,0.0017523134642623006,0.04401065532092918,0.04298120461440269,-0.016811760529420492,012750
