,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
16,S-1_Corporation,Financials,2020,Q3,-0.03732600138777897,-0.04346826437157736,-0.02048337969267222,-0.022175139757241835,0.1906911308137864,-0.02516082543103515,-0.10557445220086617,-0.016616989903493362,-0.03228853701889811,-0.03191549000560823,-0.07084506647035317,012750
