,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
27,S-1_Corporation,Financials,2017,Q4,-0.1314098600279061,-0.212829240487578,-0.06468388259146818,-0.024951516049720235,0.3276690565117727,0.12502942224412983,-0.09057639669421481,-0.250472053967447,-0.1098453903712211,-0.1076294904285533,0.18881360691841065,012750
