,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
6,S-1_Corporation,Financials,2023,Q1,-0.0022163765842102556,-0.03971009729258346,-0.013884854738494434,0.016277030232500267,-0.7716214477757373,0.29615719223672454,0.0072363885934942015,0.13863071715381403,0.32003499441571326,0.29239010232831586,-0.1854041517004365,012750
