,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
5,S-1_Corporation,Financials,2023,Q2,-0.024026470090348084,0.015411346938133508,0.00888346210192803,-0.026850736204937053,0.13172494725424966,0.003790413094488687,-0.1854041517004365,-0.002621456733505445,0.005671657060689728,0.005459694550884131,-0.07484598352145133,012750
