,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
34,S-1_Corporation,Financials,2016,Q1,0.09044102434549972,-0.043092449662018195,-0.004206151774131861,-0.011015746922257819,0.6962148175031753,0.13267611576068516,0.0,0.22154210855992007,-0.2598335964626042,-0.2528435053307767,-0.12629198396785052,012750
