,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
9,S-1_Corporation,Financials,2022,Q2,-0.02344858361802471,0.029245850158333253,0.017929167622536046,-0.02495825980299915,0.09624960458562726,0.01113576037442321,0.05481521401127212,0.0008361627995424614,0.017689708477297228,0.017349142430525988,0.06920341198614577,012750
