,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
10,S-1_Corporation,Financials,2022,Q1,-0.005658737607716402,-0.0363081991694465,-0.008975665401301347,0.03415951211807111,-4.486026808571306,0.33295334681030875,-0.09627284951384148,0.1391093955928484,0.3586382479397353,0.3407856025098296,0.05481521401127212,012750
