,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
13,S-1_Corporation,Financials,2021,Q2,-0.06801323645915303,0.011904929377953177,0.005867775150986354,-0.033370366387788675,-0.11465998688755574,0.00016497390468728224,-0.0929521975670885,-0.007289960151507069,0.0039389359735318985,0.003688662233773843,-0.04995135769746707,012750
