,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
33,S-1_Corporation,Financials,2016,Q2,-0.05383058356058723,0.06670082163410795,0.017189538501664936,-0.038127545227725435,-0.023363933269600068,0.01397781330882819,-0.12629198396785052,-0.002767415340924728,0.02346665627462141,0.0226342638422663,0.21531064415254866,012750
