,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,12750,S-1_Corporation,Financials,2024,Q3,-0.06244013935495274,0.0048821705005434035,-0.027952953582857765,0.0013881623114282426,-0.06237320534474322,-0.01224341437923182,-0.0,-0.035159142458960346,-0.03338582812478341,0.01220847046398632,-0.19255248648316003,-0.033540384406079315,-0.22669040554437792,-0.22669040554437792,-0.03768587088678621,-0.04579199665612044,0.0,-0.017297899979894726,-0.04527475458274033,0.0,0.0,0.0,0.0,0.0,0.0,-0.024150433202215993,-0.015615543619039496,-0.01561554361903994,-0.015615543619039496,-0.015615543619039718,-0.06132159877075339,-0.06132159877075339,012750
1,12750,S-1_Corporation,Financials,2024,Q2,0.023884616126494063,0.0020951795654243766,0.01284276311569399,0.15844625166590864,-0.09875986231562539,0.11411131164546517,-0.0,-0.02950752829423653,-0.027788995740607225,-0.04666929807792508,0.028724920886906147,-0.0006582413719267155,-0.045943043288280805,-0.045943043288280805,0.008213539735359765,0.01376201866703508,0.0,-0.007896723183121512,0.013423854093975951,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647827347504794,-0.009246671257470584,-0.009246671257470362,-0.009246671257470584,-0.009246671257470584,-0.05272304915961092,-0.06132159877075339,012750
2,12750,S-1_Corporation,Financials,2024,Q1,-0.027339700225083474,0.007277451198607343,-0.00950088098920654,-0.1624791132882748,-0.0048161972010249965,-0.13186632388436226,-0.0,0.03389931004231561,0.032467317649584326,0.03920992312159599,-0.19227093697947484,-0.2635212814676293,0.29093786268197974,0.29093786268197974,0.21058722436578103,0.22631409312132,0.0,0.06183338595291488,0.22788346151726835,0.0,0.0,0.0,0.0,0.0,0.0,0.13124568038434825,0.04748717271796854,0.047487172717969095,0.04748717271796854,0.047487172717969095,-0.051466962009102654,-0.05272304915961092,012750
3,12750,S-1_Corporation,Financials,2023,Q4,-0.09300279910767695,0.023253966963827644,-0.029837293918294705,-0.0637404040715277,-0.07343098933243875,-0.0656082747782063,-0.0,-0.01885088711405225,-0.01811555938268694,-0.07423783487651181,0.20023252860577445,0.18366365401411944,-0.43328837265522857,-0.43328837265522857,-0.33544190415845887,-0.37676242882667155,0.0,-0.07235113440928465,-0.3777095290368633,0.0,0.0,0.0,0.0,0.0,0.0,-0.17236744496053058,-0.04881900167126507,-0.048819001671265516,-0.04881900167126507,-0.048819001671265516,0.10173618474516069,-0.051466962009102654,012750
4,12750,S-1_Corporation,Financials,2023,Q3,-0.04379495921785126,0.005461994520560953,-0.01644284724318612,-0.0024618327570236076,0.07140855322301087,0.012677321226483795,-0.0,-0.028091286021268758,-0.02636250251994321,0.006907522035146885,-0.0030813704236321016,-0.02985655581915614,-0.027021386133671665,-0.027021386133671665,-0.02566437792148024,-0.03180273128086131,0.0,-0.011105708872796605,-0.03139744313948567,0.0,0.0,0.0,0.0,0.0,0.0,-0.01588449352423793,-0.009991296030386065,-0.009991296030386065,-0.009991296030386065,-0.009991296030385843,-0.07484598352145133,0.10173618474516069,012750
5,12750,S-1_Corporation,Financials,2023,Q2,0.015411346938133508,0.003592876619507024,0.00888346210192803,0.12813376704017065,-0.024026470090348084,0.10074944808034814,-0.0,-0.028121373075160827,-0.026850736204937053,-0.029422049315872112,0.13172494725424966,0.3062230594629991,0.3424831856739501,0.3424831856739501,0.003790413094488687,0.005671657060689728,0.0,-0.004846118298152513,0.005459694550884131,0.0,0.0,0.0,0.0,0.0,0.0,-0.002621456733505445,-0.0059625290362439465,-0.0059625290362441685,-0.0059625290362439465,-0.005962529036244391,-0.1854041517004365,-0.07484598352145133,012750
6,12750,S-1_Corporation,Financials,2023,Q1,-0.03971009729258346,0.006122797410925251,-0.013884854738494434,-0.12488648463350449,-0.0022163765842102556,-0.10064139120159554,-0.0,0.017885648628633177,0.016277030232500267,-0.008005611209548569,-0.7716214477757373,-1.262200122907688,-1.340945118744763,-1.340945118744763,0.29615719223672454,0.32003499441571326,0.0,0.10714855969318215,0.29239010232831586,0.0,0.0,0.0,0.0,0.0,0.0,0.13863071715381403,0.06157403010117113,0.061574030101171684,0.06157403010117113,0.061574030101171684,0.0072363885934942015,-0.1854041517004365,012750
7,12750,S-1_Corporation,Financials,2022,Q4,-0.04040571644925395,-0.027249770516810434,-0.03295165199723038,-0.11379376541662145,0.1487437393522434,-0.049802076019922925,-0.0,-0.027616905218257326,-0.02721943125282178,-0.006132107917804719,0.3758075815396327,0.39301466134200724,0.36589709598940623,0.36589709598940623,-0.4930612570072248,-0.5538234685638814,0.0,-0.15150578993424824,-0.4921795873073833,0.0,0.0,0.0,0.0,0.0,0.0,-0.20043059781302563,-0.09237442413449592,-0.09237442413449615,-0.09237442413449592,-0.09237442413449615,-0.020606773376921045,0.0072363885934942015,012750
8,12750,S-1_Corporation,Financials,2022,Q3,-0.04915219830051054,-0.001067099227183066,-0.0213553685822212,0.024948981545168447,-0.09387347024093606,-0.0015692541711085362,-0.0,-0.029949381862236724,-0.02826566919550788,0.007008322437493386,-0.06855622149413532,-0.09813323389971718,-0.09813323385946071,-0.09813323385946071,-0.028661882200414768,-0.034949688136356016,0.0,-0.014870821261860456,-0.03455357051624364,0.0,0.0,0.0,0.0,0.0,0.0,-0.019423551640154857,-0.013956539021752867,-0.013956539021752645,-0.013956539021752867,-0.013956539021752645,0.06920341198614577,-0.020606773376921045,012750
9,12750,S-1_Corporation,Financials,2022,Q2,0.029245850158333253,0.009501381870912984,0.017929167622536046,0.15763067077090898,-0.02344858361802471,0.1230010397602872,-0.0,-0.028037665806536438,-0.02495825980299915,-0.06012839654940105,0.09624960458562726,0.08611564111880565,0.08855926785581836,0.08855926785581836,0.01113576037442321,0.017689708477297228,0.0,-0.004273583395449032,0.017349142430525988,0.0,0.0,0.0,0.0,0.0,0.0,0.0008361627995424614,-0.0050769219679849265,-0.0050769219679849265,-0.0050769219679849265,-0.0050769219679849265,0.05481521401127212,0.06920341198614577,012750
