,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
32,S-1_Corporation,Financials,2016,Q3,-0.10921881825586488,-0.14378939157552484,-0.030883023693209166,-0.03172781169174432,0.10957602269600786,-0.04855418554689006,0.21531064415254866,-0.023488814273231684,-0.06630675049118784,-0.06483219475603086,-0.11133639354573385,012750
