,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
11,S-1_Corporation,Financials,2021,Q4,0.1209440961630307,-0.009670215034833562,-0.012374055455315558,-0.008138942931263049,0.7876356283365287,-0.5313696235399477,0.10665483629653005,-0.1713062619162089,-0.5946290259357199,-0.550646963259465,-0.09627284951384148,012750
