,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
26,S-1_Corporation,Financials,2018,Q1,-0.2259485023969381,-0.1849025331173817,-0.07466156122139145,-0.011574948722741896,-0.5160787455536244,-0.3466993654154531,0.18881360691841065,0.12804807418085218,-0.10370581509599197,-0.10195692425672864,-0.04156223074497512,012750
