,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
20,S-1_Corporation,Financials,2019,Q3,-0.02282881959056815,-0.08399935912433754,-0.03275971035151515,-0.02646698226737043,0.13880907370589568,-0.042511451391968436,-0.016811760529420492,-0.02453042941528949,-0.05437672592799392,-0.053555802964743826,0.020584731687051955,012750
