,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
15,S-1_Corporation,Financials,2020,Q4,0.1602038813361737,-0.06365021045933927,-0.02785888053841079,-0.021811257431990194,-0.1708053659293154,-0.2921746057022907,-0.07084506647035317,-0.11712917365718645,-0.35779088295305206,-0.4790915025336364,-0.292380892857503,012750
