,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
30,S-1_Corporation,Financials,2017,Q1,-0.010435608525324547,-0.10030553776700746,-0.021507759041744956,0.002762363119552802,-0.10652491398204855,0.13097179438148865,-0.14631695192910465,0.1558497324488065,-0.04427814877589231,-0.04311562660611923,-0.06709197440444055,012750
