,name,sector,year,quarter,비유동부채변화율,유동자산변화율,자산총계변화율,자본총계변화율,영업이익변화율,주주 수변화율,Relative Return,1인평균급여변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
29,S-1_Corporation,Financials,2017,Q2,-0.02525169561610774,-0.005467224565919748,0.001857523516868298,-0.03465204144007483,0.08617043027877713,-0.00787689220700627,-0.06709197440444055,-0.009761132560354158,-0.006625907492697314,-0.006646290378445441,-0.027278044532195483,012750
