,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
19,하이트진로,2020,Q1,생활소비재,0.30181752030032916,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.0446657728861653,000080
19,조선내화,2020,Q1,철강_소재,-0.024622085199050528,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.2982992105524605,000480
19,영풍,2020,Q1,철강_소재,-0.003615429771146275,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.2526805617673693,000670
19,CJ,2020,Q1,생활소비재,0.12774314746819232,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.1269689384985466,001040
19,동국제강,2020,Q1,철강_소재,-0.053165258989395614,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,0.3783807143278998,001230
19,세아베스틸,2020,Q1,철강_소재,0.24359554903487962,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.08483782192949313,001430
19,대상,2020,Q1,생활소비재,0.6107140407435353,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.27923538404857423,001680
19,오리온,2020,Q1,생활소비재,0.17173407717340772,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.3138914687046589,001800
19,고려제강,2020,Q1,철강_소재,-0.12138879456848223,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.059066734343241445,002240
19,아모레G,2020,Q1,생활소비재,-0.0450300553801985,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.1954920218115641,002790
19,세아제강,2020,Q1,철강_소재,0.10991942409237912,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,0.37429697393218236,003030
19,남양유업,2020,Q1,생활소비재,-0.003714744304484721,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.30531429207768973,003920
19,현대제철,2020,Q1,철강_소재,0.05098678120487285,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,0.15544475063156044,004020
19,농심,2020,Q1,생활소비재,0.10675410669059096,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.11604480348318336,004370
19,삼광글라스,2020,Q1,철강_소재,-0.0531710791857181,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.03189288561042025,005090
19,빙그레,2020,Q1,생활소비재,0.43685215692563384,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.3558246598915814,005180
19,롯데칠성,2020,Q1,생활소비재,0.13431404844903122,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.3106751524525341,005300
19,현대그린푸드,2020,Q1,생활소비재,0.10751479180874793,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.24762132839533246,005440
19,POSCO,2020,Q1,철강_소재,-0.042554001004863784,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.03363830006980109,005490
19,삼립식품,2020,Q1,생활소비재,0.10903566447499505,-0.20454187036744997,0.0,0.0,0.00943396226415083,0.0,-0.060040160642572116,-0.3618402881216224,005610
