,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
24,하이트진로,2018,Q4,생활소비재,0.15274857846813358,-0.09983604378074207,0.058371197036795275,0.02369345661303135,-0.08800000000000008,0.09955631731495074,-0.10693799508331026,0.13211775161023842,000080
24,조선내화,2018,Q4,철강_소재,-0.025609331002890156,-0.09983604378074207,0.005090005198856273,-0.025974025974025983,-0.08800000000000008,0.001216451557278564,-0.10693799508331026,0.15370104598455664,000480
24,영풍,2018,Q4,철강_소재,0.12218307211157567,-0.09983604378074207,-0.20801685658469937,-0.09201215929700868,-0.08800000000000008,0.002911300182250276,-0.10693799508331026,-0.08245068496575361,000670
24,CJ,2018,Q4,생활소비재,0.04888600235897958,-0.09983604378074207,0.019492015829405185,3.682758620689655,-0.08800000000000008,-0.375,-0.10693799508331026,-0.1025298796100788,001040
24,동국제강,2018,Q4,철강_소재,-0.062160127067464835,-0.09983604378074207,-0.056700550931280014,0.027027027027026973,-0.08800000000000008,0.07216471883062425,-0.10693799508331026,-0.07237068239435014,001230
24,세아베스틸,2018,Q4,철강_소재,0.20357265642570999,-0.09983604378074207,0.023952836754708384,-0.09302325581395354,-0.08800000000000008,0.19999999999999996,-0.10693799508331026,-0.04389706915942038,001430
24,대상,2018,Q4,생활소비재,0.17822628547450303,-0.09983604378074207,0.005033853115598674,0.03325415676959631,-0.08800000000000008,0.5708369669436086,-0.10693799508331026,-0.1110409216559617,001680
24,오리온,2018,Q4,생활소비재,0.1597081438005444,-0.09983604378074207,0.06605198778417254,26.772727272727273,-0.08800000000000008,31.70654158298008,-0.10693799508331026,0.05690690037991064,001800
24,고려제강,2018,Q4,철강_소재,0.19022958976199286,-0.09983604378074207,0.10554731420028363,0.04938271604938271,-0.08800000000000008,-0.11295977916536293,-0.10693799508331026,0.04778805123656764,002240
24,아모레G,2018,Q4,생활소비재,0.17858040024170735,-0.09983604378074207,-0.0358975825634833,0.49056603773584895,-0.08800000000000008,-0.0009735656467747544,-0.10693799508331026,0.01831549592935707,002790
