,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.001981459988192033,000080
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.11991074077387812,000480
30,영풍,2017,Q2,철강_소재,0.29021330345292834,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.27665695512988575,000670
30,CJ,2017,Q2,생활소비재,-0.13370168117654951,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.045448715919286786,001040
30,동국제강,2017,Q2,철강_소재,0.19288809049702133,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.28486405848185525,001230
30,세아베스틸,2017,Q2,철강_소재,0.20002730313906575,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.17756082215131305,001430
30,대상,2017,Q2,생활소비재,-0.06228111840310379,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.124502577508572,001680
30,오리온,2017,Q2,생활소비재,-0.2537593226356348,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.005459134665010176,001800
30,고려제강,2017,Q2,철강_소재,-0.010083708129498934,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.15310665999786077,002240
30,아모레G,2017,Q2,생활소비재,-0.19942881632401815,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.15783766278717792,002790
30,세아제강,2017,Q2,철강_소재,-0.017093896196598794,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.16512877437760978,003030
30,남양유업,2017,Q2,생활소비재,-0.22634890191258605,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.12800420780693628,003920
30,현대제철,2017,Q2,철강_소재,0.04545798562010793,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.12824034758113034,004020
30,농심,2017,Q2,생활소비재,-0.032183292021169714,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.03910110997365216,004370
30,삼광글라스,2017,Q2,철강_소재,-0.06572561177038602,-0.07470193740685538,0.04069603451368553,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.17576587902238744,005090
30,빙그레,2017,Q2,생활소비재,-0.11675163638520118,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.10708634507915683,005180
30,롯데칠성,2017,Q2,생활소비재,-0.14032625642741683,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.21125151497241576,005300
30,현대그린푸드,2017,Q2,생활소비재,0.08208728133176543,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.2418276399515148,005440
30,POSCO,2017,Q2,철강_소재,0.14930127845422647,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.10244012501573532,005490
30,삼립식품,2017,Q2,생활소비재,-0.27094591828379594,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.12994220669409448,005610
30,크라운제과,2017,Q2,생활소비재,-0.31204707644521473,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.23437317751347925,005740
30,GS리테일,2017,Q2,생활소비재,-0.2715185981900748,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.21420762367075274,007070
30,오뚜기,2017,Q2,생활소비재,-0.07445487434312986,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.08551896752858136,007310
30,무림P&P,2017,Q2,철강_소재,0.08599852616064847,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.08935837027462207,009580
30,고려아연,2017,Q2,철강_소재,0.1031196006612024,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.04154077740391476,010130
30,한국전력,2017,Q2,생활소비재,0.0010448224569447623,-0.07470193740685538,0.040696034509867696,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.22390797118682276,015760
30,KT&G,2017,Q2,생활소비재,0.04688529560606538,-0.07470193740685538,0.04069603451263304,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.11074925009064832,033780
30,무학,2017,Q2,생활소비재,-0.08649614334894641,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.25373412198109335,033920
30,한국가스공사,2017,Q2,생활소비재,-0.010915054086265114,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.23345477736653525,036460
30,팜스코,2017,Q2,생활소비재,-0.06096342456772376,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.11817309188336764,036580
30,동원F&B,2017,Q2,생활소비재,-0.2286470140673431,-0.07470193740685538,0.04069603451368775,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.09503457636833912,049770
30,LG생활건강,2017,Q2,생활소비재,0.0016072670555496108,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.17307042264152556,051900
30,에이블씨엔씨,2017,Q2,생활소비재,-0.253690633644007,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.15940956503481982,078520
30,아모레퍼시픽,2017,Q2,생활소비재,-0.21285698170773493,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.047417145870844835,090430
30,CJ제일제당,2017,Q2,생활소비재,-0.008414881660580582,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.017687478711536045,097950
30,풍산,2017,Q2,철강_소재,0.31121273990611337,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.21758390094703828,103140
30,한국철강,2017,Q2,철강_소재,0.022062474605313236,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.23449774774617646,104700
30,락앤락,2017,Q2,생활소비재,-0.08572963193987047,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.5874181072855258,115390
30,이마트,2017,Q2,생활소비재,0.04740203493257829,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.08791830190678612,139480
30,삼양사,2017,Q2,생활소비재,-0.026816931333303352,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,-0.1294369650566947,145990
30,한국콜마,2017,Q2,생활소비재,-0.18239824431224655,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.10711962666893787,161890
30,코스맥스,2017,Q2,생활소비재,-0.16122897208418904,-0.07470193740685538,0.0,0.0,-0.00900900900900925,0.0,0.01678214010777368,0.0672484432325403,192820
