,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.24613265477294238,000080
18,조선내화,2020,Q2,철강_소재,-0.2982992105524605,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.05136604289461466,000480
18,영풍,2020,Q2,철강_소재,-0.2526805617673693,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.06213608214944069,000670
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.15509078929638534,001040
18,동국제강,2020,Q2,철강_소재,0.3783807143278998,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.016271773013448287,001230
18,세아베스틸,2020,Q2,철강_소재,-0.08483782192949313,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.14271610257959336,001430
18,대상,2020,Q2,생활소비재,-0.27923538404857423,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.106244623528609,001800
18,고려제강,2020,Q2,철강_소재,-0.059066734343241445,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.14117950358536724,002240
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.20948628891499707,002790
18,세아제강,2020,Q2,철강_소재,0.37429697393218236,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.048352798152391165,003030
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.14968522266609224,003920
18,현대제철,2020,Q2,철강_소재,0.15544475063156044,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.10119407250287302,004020
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.2445679544314452,004370
18,삼광글라스,2020,Q2,철강_소재,-0.03189288561042025,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.025553002934539888,005090
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,-0.11535265720144208,005440
18,POSCO,2020,Q2,철강_소재,-0.03363830006980109,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.10712055818630567,005490
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-0.41825270948982285,0.0,0.0,0.15887850467289732,0.0,-0.0835291604358025,0.007250828637337864,005740
