,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
34,하이트진로,2016,Q2,생활소비재,-0.21978854970262243,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.03598531033709729,000080
34,조선내화,2016,Q2,철강_소재,-0.08654563593707543,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.05567980570589828,000480
34,영풍,2016,Q2,철강_소재,0.06880518513613608,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.025629221514891963,000670
34,CJ,2016,Q2,생활소비재,-0.18960116914057856,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.1523368496930036,001040
34,동국제강,2016,Q2,철강_소재,-0.005391806288754623,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.011003397168905325,001230
34,세아베스틸,2016,Q2,철강_소재,0.0023905876431774414,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.055046075965483075,001430
34,대상,2016,Q2,생활소비재,0.07967801911387586,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.13602207737328315,001680
34,오리온,2016,Q2,생활소비재,-0.15338178941590255,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.18535685414290062,001800
34,고려제강,2016,Q2,철강_소재,-0.14269111829559356,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.10708222189381547,002240
34,아모레G,2016,Q2,생활소비재,-0.17744728494812168,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.025949920262107042,002790
34,세아제강,2016,Q2,철강_소재,-0.1667984971551173,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.2198907026207437,003030
34,남양유업,2016,Q2,생활소비재,-0.09472363552423035,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.005181239854440141,003920
34,현대제철,2016,Q2,철강_소재,-0.11226360628855261,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,0.0024716832453822515,004020
34,농심,2016,Q2,생활소비재,-0.1780270453076065,0.3509743792660007,0.0,0.0,-0.044642857142857095,0.0,-0.08606485539000996,-0.1457451772756213,004370
