,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
31,하이트진로,2017,Q1,생활소비재,0.008827454099233585,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,0.06856733350009801,000080
31,조선내화,2017,Q1,철강_소재,-0.0291484299802046,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.02640715550954606,000480
31,영풍,2017,Q1,철강_소재,-0.04912454758259855,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,0.29021330345292834,000670
31,CJ,2017,Q1,생활소비재,0.08616570802638535,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.13370168117654951,001040
31,동국제강,2017,Q1,철강_소재,-0.1353534143764927,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,0.19288809049702133,001230
31,세아베스틸,2017,Q1,철강_소재,-0.08047981011969141,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,0.20002730313906575,001430
31,대상,2017,Q1,생활소비재,-0.0014950147294593014,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.06228111840310379,001680
31,오리온,2017,Q1,생활소비재,0.027978559900321075,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.2537593226356348,001800
31,고려제강,2017,Q1,철강_소재,-0.08755903846896625,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.010083708129498934,002240
31,아모레G,2017,Q1,생활소비재,0.17803149956341605,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.19942881632401815,002790
31,세아제강,2017,Q1,철강_소재,0.004857649723900681,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.017093896196598794,003030
31,남양유업,2017,Q1,생활소비재,0.0280128958658215,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,-0.22634890191258605,003920
31,현대제철,2017,Q1,철강_소재,-0.10366545839367891,0.09135267010029824,0.0,0.0,0.0277777777777779,0.0,0.13548951048950886,0.04545798562010793,004020
