,Feature,Importance
0,M_국제유가 변화율,0.22847080969099584
1,P_보유 주식 수 변화율,0.17929741810483274
2,P_1인평균급여 변화율,0.17322000232901613
3,M_실업률 변화율,0.14615519860583465
4,P_기초 소유 주식 수 변화율,0.13667856762571204
5,M_금리 변화율,0.13617800364360869
