,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
23,하이트진로,2019,Q1,생활소비재,0.13211775161023842,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,0.0872777002159705,000080
23,조선내화,2019,Q1,철강_소재,0.15370104598455664,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.032241960721161575,000480
23,영풍,2019,Q1,철강_소재,-0.08245068496575361,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.08416705786724016,000670
23,CJ,2019,Q1,생활소비재,-0.1025298796100788,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.22322779129095355,001040
23,동국제강,2019,Q1,철강_소재,-0.07237068239435014,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.028156933418816796,001230
23,세아베스틸,2019,Q1,철강_소재,-0.04389706915942038,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.07357204114042606,001430
23,대상,2019,Q1,생활소비재,-0.1110409216559617,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.045225165199967235,001680
23,오리온,2019,Q1,생활소비재,0.05690690037991064,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.10415342262919178,001800
23,고려제강,2019,Q1,철강_소재,0.04778805123656764,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.008819440247763322,002240
23,아모레G,2019,Q1,생활소비재,0.01831549592935707,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,-0.1419193800760003,002790
23,세아제강,2019,Q1,철강_소재,0.0487535197476751,-0.06709658363690052,0.0,0.0,0.01754385964912264,0.0,-0.09282764948769218,0.033505950736854154,003030
