,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
7,하이트진로,2023,Q1,생활소비재,-0.024821968334735087,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.15510437639735503,000080
7,조선내화,2023,Q1,철강_소재,0.06836339716957847,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.01859796740924216,000480
7,영풍,2023,Q1,철강_소재,-0.08632504545940695,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.008138775911639778,000670
7,CJ,2023,Q1,생활소비재,-0.13613870129101321,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.17919900942632128,001040
7,동국제강,2023,Q1,철강_소재,-0.0896062855049913,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.20365198402539958,001230
7,세아베스틸,2023,Q1,철강_소재,0.005019466384008388,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.01517141271331833,001430
7,대상,2023,Q1,생활소비재,-0.042117077353037366,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.11603061908663619,001680
7,오리온,2023,Q1,생활소비재,0.011134679133489672,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.10112309208470176,001800
7,고려제강,2023,Q1,철강_소재,-0.12670927147250136,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.19543682499953216,002240
7,아모레G,2023,Q1,생활소비재,-0.21228938790982174,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.0006872790240209092,002790
7,세아제강,2023,Q1,철강_소재,0.028680810714708974,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.21341076251411584,003030
7,남양유업,2023,Q1,생활소비재,-0.14136842400622174,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.14653587963211323,003920
7,현대제철,2023,Q1,철강_소재,-0.018297440196015237,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.048063175218814744,004020
7,농심,2023,Q1,생활소비재,0.04817080089397604,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.02837237111550478,004370
7,삼광글라스,2023,Q1,철강_소재,-0.10419097835919167,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.14846349759528193,005090
7,빙그레,2023,Q1,생활소비재,0.05721983925373751,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.0038271566715171526,005180
7,롯데칠성,2023,Q1,생활소비재,-0.1154013960664157,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.12258151255371992,005300
7,현대그린푸드,2023,Q1,생활소비재,0.0,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.1294554152404964,005440
7,POSCO,2023,Q1,철강_소재,0.07761034656793306,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.5378390778086102,005490
7,삼립식품,2023,Q1,생활소비재,0.05611561802100263,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.15021653276331445,005610
7,크라운제과,2023,Q1,생활소비재,-0.03870077982092998,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.12217600288614477,005740
7,GS리테일,2023,Q1,생활소비재,-0.10480710195193943,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.10015120560834488,007070
7,오뚜기,2023,Q1,생활소비재,0.006792620522862752,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.21360309296137564,007310
7,무림P&P,2023,Q1,철강_소재,-0.034432687876599546,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.11948345723663582,009580
7,고려아연,2023,Q1,철강_소재,-0.13914484232180235,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.02949819793436219,010130
7,한국전력,2023,Q1,생활소비재,0.05526042307158455,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.08901985447336633,015760
7,KT&G,2023,Q1,생활소비재,-0.11801050185888873,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.045784684525965166,033780
7,무학,2023,Q1,생활소비재,0.09152075309320146,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.04775486317670235,033920
7,한국가스공사,2023,Q1,생활소비재,-0.043305680653114534,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.08128187759639563,036460
7,팜스코,2023,Q1,생활소비재,-0.0454691207593151,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.018395632763530914,036580
7,동원F&B,2023,Q1,생활소비재,-0.038776095566564445,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.1676826942253406,049770
7,LG생활건강,2023,Q1,생활소비재,-0.04558158822589467,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.17802730342237955,051900
7,에이블씨엔씨,2023,Q1,생활소비재,0.34610935191975933,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.09499247683403625,078520
7,아모레퍼시픽,2023,Q1,생활소비재,-0.17687754275939044,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,0.09135121616408058,090430
7,CJ제일제당,2023,Q1,생활소비재,-0.017709560609676888,-0.08337411073888668,0.0,0.0,-0.05813953488372092,0.0,-0.12061758935426237,-0.0763624167881985,097950
