,name,year,quarter,sector,Relative Return,국제유가 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유 주식 수 변화율,금리 변화율,Label,Code
28,하이트진로,2017,Q4,생활소비재,-0.07153284189618661,0.18077144502014986,-0.08639129683563473,0.09770110717003799,-0.0267857142857143,-0.07321597918245193,0.094065934065934,-0.04948171985198782,000080
28,조선내화,2017,Q4,철강_소재,0.017869906518189704,0.18077144502014986,0.008333428893916306,-0.012820512820512775,-0.0267857142857143,0.0005228938803427674,0.094065934065934,0.007037621851439391,000480
28,영풍,2017,Q4,철강_소재,-0.05246661892109041,0.18077144502014986,-0.04146110859720187,0.0553885556379321,-0.0267857142857143,-0.0014608646116192059,0.094065934065934,-0.027564313265343393,000670
28,CJ,2017,Q4,생활소비재,-0.14833598925198915,0.18077144502014986,0.0028788058968145513,0.058394160583941535,-0.0267857142857143,0.0,0.094065934065934,0.06456432208947764,001040
28,동국제강,2017,Q4,철강_소재,-0.0005269813131925025,0.18077144502014986,-0.01324960127948982,0.08823529411764697,-0.0267857142857143,0.002322083919968465,0.094065934065934,0.08776384366769185,001230
28,세아베스틸,2017,Q4,철강_소재,-0.10925485369160348,0.18077144502014986,0.06292900491984033,0.09322033898305082,-0.0267857142857143,0.0,0.094065934065934,0.05553319362687495,001430
28,대상,2017,Q4,생활소비재,0.12800909009407943,0.18077144502014986,-0.15705985219353136,0.38032786885245895,-0.0267857142857143,-0.09050274107379774,0.094065934065934,0.02797127356775445,001680
28,오리온,2017,Q4,생활소비재,-0.011359168765704857,0.18077144502014986,4.88244115995303,-0.4522821576763485,-0.0267857142857143,0.14669387142267287,0.094065934065934,-0.10431789820217621,001800
28,고려제강,2017,Q4,철강_소재,-0.002723470692834566,0.18077144502014986,-0.05367139942983601,0.08226554253570817,-0.0267857142857143,0.0,0.094065934065934,-0.030799811837928508,002240
28,아모레G,2017,Q4,생활소비재,-0.02698996648868756,0.18077144502014986,-0.07948491832839977,-0.35365853658536583,-0.0267857142857143,0.19804835155482348,0.094065934065934,-0.1360954223272263,002790
28,세아제강,2017,Q4,철강_소재,-0.01768133366025288,0.18077144502014986,0.014244395467206461,0.1454545454545455,-0.0267857142857143,0.01323065172090665,0.094065934065934,0.10013072101741091,003030
28,남양유업,2017,Q4,생활소비재,0.05408139316911795,0.18077144502014986,0.06922857550263806,0.07035281819739003,-0.0267857142857143,0.0,0.094065934065934,-0.005378676854668178,003920
28,현대제철,2017,Q4,철강_소재,-0.05167098592746001,0.18077144502014986,0.0,-0.02777777777777779,-0.0267857142857143,-0.15498598504012873,0.094065934065934,0.3402138495149612,004020
28,농심,2017,Q4,생활소비재,-0.06061892920748812,0.18077144502014986,0.0662275986444949,0.03852310762769995,-0.0267857142857143,-0.19999999999999996,0.094065934065934,0.05797105464624123,004370
28,삼광글라스,2017,Q4,철강_소재,0.1914579202423202,0.18077144502014986,-0.08093468978740836,-0.010182042579450767,-0.0267857142857143,0.0,0.094065934065934,-0.033373232376618975,005090
28,빙그레,2017,Q4,생활소비재,0.024961978726841277,0.18077144502014986,0.06904950050539838,0.1368559274211052,-0.0267857142857143,0.21586744678473502,0.094065934065934,0.048984254228570764,005180
28,롯데칠성,2017,Q4,생활소비재,0.0,0.18077144502014986,0.0,-0.04069767441860461,-0.0267857142857143,-0.12185606433808249,0.094065934065934,0.034072599802839096,005300
28,현대그린푸드,2017,Q4,생활소비재,-0.022020781458245577,0.18077144502014986,0.06439644781079634,0.013826871849907052,-0.0267857142857143,0.19997718272125709,0.094065934065934,0.09398526413280744,005440
28,POSCO,2017,Q4,철강_소재,0.08341217757263861,0.18077144502014986,0.0,0.0,-0.0267857142857143,0.20264817094088627,0.094065934065934,0.13645240657106558,005490
28,삼립식품,2017,Q4,생활소비재,-0.14903348758140963,0.18077144502014986,0.050382153765160975,-0.9992148725383593,-0.0267857142857143,7.969673879659744e-05,0.094065934065934,-0.046527513696990264,005610
28,크라운제과,2017,Q4,생활소비재,-0.20175310955912837,0.18077144502014986,-0.07941742153914544,-0.06027055475420062,-0.0267857142857143,9.0,0.094065934065934,0.3741074069379304,005740
28,GS리테일,2017,Q4,생활소비재,-0.10920171221904379,0.18077144502014986,0.0,0.18229166666666674,-0.0267857142857143,0.0001224608145145023,0.094065934065934,0.24640237284137154,007070
28,오뚜기,2017,Q4,생활소비재,0.001421906037824626,0.18077144502014986,0.05058864301107069,0.03846153846153855,-0.0267857142857143,-0.03654619324611663,0.094065934065934,0.03997906446173767,007310
28,무림P&P,2017,Q4,철강_소재,0.5399634807658368,0.18077144502014986,-0.000210623805851351,0.13829787234042556,-0.0267857142857143,0.0,0.094065934065934,0.11432067015732855,009580
28,고려아연,2017,Q4,철강_소재,-0.01724401903186206,0.18077144502014986,0.008985007354920915,0.057255721031601814,-0.0267857142857143,-0.020531958747843082,0.094065934065934,-0.051965645577934316,010130
28,한국전력,2017,Q4,생활소비재,-0.07429485129617441,0.18077144502014986,-0.08093468978035645,-0.016452632553464408,-0.0267857142857143,0.0,0.094065934065934,0.12546416759389964,015760
28,KT&G,2017,Q4,생활소비재,-0.05911545936527179,0.18077144502014986,0.19238410442083942,-0.04026845637583898,-0.0267857142857143,0.014036133228029213,0.094065934065934,-0.0008389680084445739,033780
28,무학,2017,Q4,생활소비재,0.0029167028065701928,0.18077144502014986,0.21751514510049041,0.16326530612244894,-0.0267857142857143,0.02764071322123396,0.094065934065934,-0.03293193053618971,033920
28,한국가스공사,2017,Q4,생활소비재,0.22407366224247538,0.18077144502014986,0.020543391886743034,1040.2398441406694,-0.0267857142857143,0.06540011706877102,0.094065934065934,0.2188319700870702,036460
28,팜스코,2017,Q4,생활소비재,0.10977666175640563,0.18077144502014986,-0.20237617376386874,0.095330739299611,-0.0267857142857143,-0.24995485264046313,0.094065934065934,0.020848069893140805,036580
28,동원F&B,2017,Q4,생활소비재,0.0903775817697674,0.18077144502014986,-0.08093468978741314,-0.029104171195324047,-0.0267857142857143,0.0,0.094065934065934,0.08545927449712974,049770
28,LG생활건강,2017,Q4,생활소비재,0.03796492373412359,0.18077144502014986,-0.21565211392823624,-0.07448198525178595,-0.0267857142857143,-0.33333333333333326,0.094065934065934,0.051399488659872636,051900
28,에이블씨엔씨,2017,Q4,생활소비재,-0.004529163731303111,0.18077144502014986,0.045279722190953775,0.24276434544494507,-0.0267857142857143,0.07561329388880655,0.094065934065934,-0.0977540649235415,078520
28,아모레퍼시픽,2017,Q4,생활소비재,0.03221990994907106,0.18077144502014986,-0.04289597959523972,-0.14918414918414913,-0.0267857142857143,0.9279094868228459,0.094065934065934,-0.003791538899946763,090430
28,CJ제일제당,2017,Q4,생활소비재,-0.1214853810513836,0.18077144502014986,-0.033036445286473426,-0.027272727272727226,-0.0267857142857143,-0.12499999999999989,0.094065934065934,0.10988981946141195,097950
28,풍산,2017,Q4,철강_소재,-0.11710753599660606,0.18077144502014986,-0.052779130932741114,0.027094451883923343,-0.0267857142857143,0.0,0.094065934065934,0.08335828385377464,103140
28,한국철강,2017,Q4,철강_소재,0.011178623263612596,0.18077144502014986,-0.11061869672676916,0.02898550724637672,-0.0267857142857143,0.11908257857480575,0.094065934065934,0.1848574580313291,104700
28,락앤락,2017,Q4,생활소비재,0.1608097505298847,0.18077144502014986,-0.12609051183436693,0.16436539310344833,-0.0267857142857143,0.3325324374254188,0.094065934065934,-0.013116533487313689,115390
28,이마트,2017,Q4,생활소비재,0.19162441401486838,0.18077144502014986,0.019680418013973577,0.04166666666666674,-0.0267857142857143,0.25,0.094065934065934,-0.014081006886579848,139480
28,삼양사,2017,Q4,생활소비재,-0.034809952062502154,0.18077144502014986,0.0,0.01790262107323226,-0.0267857142857143,0.5169161829060127,0.094065934065934,0.03278206561258905,145990
28,한국콜마,2017,Q4,생활소비재,-0.051707128064539636,0.18077144502014986,-0.0057037620569458936,0.28409090909090917,-0.0267857142857143,0.07683295162843429,0.094065934065934,0.010545752675484705,161890
28,코스맥스,2017,Q4,생활소비재,0.10937354370584254,0.18077144502014986,-0.08568570320999391,-0.08318269432432157,-0.0267857142857143,0.12935385683608902,0.094065934065934,0.14180227740722787,192820
