접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002819,Y,01009789,코스맥스,소액주주,"14,372",-,99.92%,"5,276,786",-,58.63%,2015-12-31,2015,Q4
20170331001606,Y,01009789,코스맥스,소액주주,"16,156",-,99.93%,"5,997,675",-,59.68%,2016-12-31,2016,Q4
20180402004405,Y,01009789,코스맥스,소액주주,"20,560",-,99.93%,"5,483,760",-,54.56%,2017-12-31,2017,Q4
20190401002962,Y,01009789,코스맥스,소액주주,"13,629",-,99.89%,"5,470,302",-,54.42%,2018-12-31,2018,Q4
20200330003755,Y,01009789,코스맥스,소액주주,"18,513",-,99.91%,"5,139,593",-,51.13%,2019-12-31,2019,Q4
20210318000961,Y,01009789,코스맥스,소액주주,"26,521","26,535",99.96%,"5,852,536","10,045,662",58.26%,2020-12-31,2020,Q4
20220816001048,Y,01009789,코스맥스,소액주주,"44,007","44,021",99.98%,"6,159,210","11,345,662",54.29%,2021-12-31,2021,Q4
20230322001169,Y,01009789,코스맥스,소액주주,"45,535","45,556",99.96%,"6,246,179","11,345,662",55.06%,2022-12-31,2022,Q4
20240320001628,Y,01009789,코스맥스,소액주주,"21,215","21,233",99.92%,"6,088,023","11,345,662",53.66%,2023-12-31,2023,Q4
20250416000526,Y,01009789,코스맥스,소액주주,"21,934","21,952",99.93%,"5,933,524","11,345,662",52.30%,2024-12-31,2024,Q4
