접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20190225001503,Y,00121543,무학,소액주주,"6,256",-,99.78%,"4,564,064",-,16.24%,2015-12-31,2015,Q4
20190225001840,Y,00121543,무학,소액주주,"7,680",-,99.82%,"4,790,163",-,16.81%,2016-12-31,2016,Q4
20190225002450,Y,00121543,무학,소액주주,"8,127",-,99.85%,"5,832,096",-,20.46%,2017-12-31,2017,Q4
20190401004891,Y,00121543,무학,소액주주,"6,831",-,99.85%,"6,696,588",-,23.50%,2018-12-31,2018,Q4
20200330004351,Y,00121543,무학,소액주주,"6,973",-,99.81%,"5,501,923",-,19.30%,2019-12-31,2019,Q4
20210319001404,Y,00121543,무학,소액주주,"6,928","6,939",99.84%,"6,050,613","28,500,000",21.23%,2020-12-31,2020,Q4
20220318000779,Y,00121543,무학,소액주주,"9,086","9,103",99.81%,"4,539,268","26,486,868",17.14%,2021-12-31,2021,Q4
20230320000776,Y,00121543,무학,소액주주,"13,252","13,268",99.88%,"6,580,230","26,486,868",24.84%,2022-12-31,2022,Q4
20240319000693,Y,00121543,무학,소액주주,"11,704","11,720",99.86%,"6,958,886","26,486,868",26.27%,2023-12-31,2023,Q4
20250324000610,Y,00121543,무학,소액주주,"10,556","10,571",99.85%,"7,183,497","26,486,868",27.12%,2024-12-31,2024,Q4
