접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20190419000509,Y,00125521,에스엘,소액주주,"6,897",-,99.78%,"8,970,124",-,26.49%,2015-12-31,2015,Q4
20200625000434,Y,00125521,에스엘,소액주주,"5,718",-,99.77%,"9,939,203",-,29.35%,2016-12-31,2016,Q4
20200625000445,Y,00125521,에스엘,소액주주,"4,465",-,99.73%,"9,827,393",-,29.02%,2017-12-31,2017,Q4
20200625000452,Y,00125521,에스엘,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200515001539,Y,00125521,에스엘,소액주주,"6,035",-,99.23%,"7,052,278",-,14.63%,2019-12-31,2019,Q4
20210323000911,Y,00125521,에스엘,소액주주,"12,583","12,614",99.75%,"9,672,741","48,203,277",20.07%,2020-12-31,2020,Q4
20220930000533,Y,00125521,에스엘,소액주주,"17,633","17,673",99.77%,"8,563,982","48,203,277",17.77%,2021-12-31,2021,Q4
20230321001134,Y,00125521,에스엘,소액주주,"26,842","26,882",99.85%,"8,710,155","46,448,520",18.75%,2022-12-31,2022,Q4
20240318000589,Y,00125521,에스엘,소액주주,"19,610","19,655",99.77%,"8,992,606","46,448,520",19.36%,2023-12-31,2023,Q4
20250318000826,Y,00125521,에스엘,소액주주,"20,148","20,189",99.80%,"9,776,805","46,448,520",21.05%,2024-12-31,2024,Q4
