접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003608,Y,00108913,대교,소액주주,"5,935",-,99.53%,"15,628,451",-,18.45%,2015-12-31,2015,Q4
20170330001849,Y,00108913,대교,소액주주,"7,649",-,99.69%,"19,210,598",-,22.68%,2016-12-31,2016,Q4
20180402005034,Y,00108913,대교,소액주주,"5,789",-,99.64%,"18,240,856",-,"21,53%",2017-12-31,2017,Q4
20190401004798,Y,00108913,대교,소액주주,"5,466",-,99.64%,"15,143,647",-,17.86%,2018-12-31,2018,Q4
20200330004192,Y,00108913,대교,소액주주,"13,120",-,99.86%,"13,861,367",-,16.35%,2019-12-31,2019,Q4
20210318001424,Y,00108913,대교,소액주주,"27,421","27,434",99.96%,"12,675,651","84,702,850",14.97%,2020-12-31,2020,Q4
20220725000180,Y,00108913,대교,소액주주,"25,454","25,468",99.95%,"12,639,911","84,702,850",14.93%,2021-12-31,2021,Q4
20230713000378,Y,00108913,대교,소액주주,"23,848","23,861",99.95%,"12,013,675","84,702,850",14.18%,2022-12-31,2022,Q4
20240314001769,Y,00108913,대교,소액주주,"22,601","22,615",99.9%,"11,174,456","84,702,850",100.0%,2023-12-31,2023,Q4
20250819000071,Y,00108913,대교,소액주주,"20,667","20,673",99.96%,"10,961,539","84,702,850",12.93%,2024-12-31,2024,Q4
