접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003806,Y,00401731,LG전자,소액주주,"188,522",-,99.99%,"108,692,491",-,60.10%,2015-12-31,2015,Q4
20170331003661,Y,00401731,LG전자,소액주주,"181,278",-,99.99%,"107,513,285",-,59.45%,2016-12-31,2016,Q4
20180402003670,Y,00401731,LG전자,소액주주,"131,025",-,99.99%,"108,227,844",-,59.85%,2017-12-31,2017,Q4
20190401004344,Y,00401731,LG전자,소액주주,"186,183",-,99.99%,"105,644,688",-,58.42%,2018-12-31,2018,Q4
20200330004430,Y,00401731,LG전자,소액주주,"161,132",-,99.99%,"105,202,199",-,58.18%,2019-12-31,2019,Q4
20210316000661,Y,00401731,LG전자,소액주주,"222,315","222,321",99.99%,"95,623,721","163,647,814",58.43%,2020-12-31,2020,Q4
20220316000886,Y,00401731,LG전자,소액주주,"584,979","584,984",99.99%,"91,341,068","163,647,814",55.82%,2021-12-31,2021,Q4
20230317000955,Y,00401731,LG전자,소액주주,"626,609","626,616",99.99%,"92,325,947","163,647,814",56.42%,2022-12-31,2022,Q4
20240318000755,Y,00401731,LG전자,소액주주,"556,873","556,880",99.99%,"93,645,836","163,647,814",57.22%,2023-12-31,2023,Q4
20250317001029,Y,00401731,LG전자,소액주주,"493,648","493,655",99.99%,"93,302,713","163,647,814",57.01%,2024-12-31,2024,Q4
