접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160527000289,Y,00114792,동국홀딩스,소액주주,"30,711",-,     99.94%,"47,879,858",-,50.21%,2015-12-31,2015,Q4
20170330001711,Y,00114792,동국홀딩스,소액주주,"28,642",-,99.93%,"49,104,572",-,51.46%,2016-12-31,2016,Q4
20180402003694,Y,00114792,동국홀딩스,소액주주,"29,793",-,99.93 %,"48,453,956",-,50.77%,2017-12-31,2017,Q4
20190401004833,Y,00114792,동국홀딩스,소액주주,"29,187",-,99.93%,"45,706,590",-,47.89%,2018-12-31,2018,Q4
20200619000383,Y,00114792,동국홀딩스,소액주주,"35,238",-,99.97%,"52,266,560",-,54.76%,2019-12-31,2019,Q4
20210326000255,Y,00114792,동국홀딩스,소액주주,"51,440","51,449",99.98%,"55,947,960","95,432,737",58.63%,2020-12-31,2020,Q4
20220324000882,Y,00114792,동국홀딩스,소액주주,"123,575","123,583",99.99%,"54,277,139","95,432,737",56.87%,2021-12-31,2021,Q4
20230316001310,Y,00114792,동국홀딩스,소액주주,"107,323","107,330",99.99%,"53,079,039","95,432,737",55.62%,2022-12-31,2022,Q4
20240329002513,Y,00114792,동국홀딩스,소액주주,"63,540","63,550",99.98%,"9,806,546","31,800,483",30.83%,2023-12-31,2023,Q4
20250318001457,Y,00114792,동국홀딩스,소액주주,"54,963","54,973",99.98%,"11,189,661","31,101,543",35.98%,2024-12-31,2024,Q4
