접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003045,Y,00261285,한국가스공사,소액주주,"51,259",-,99.99%,"37,986,751",-,41.15%,2015-12-31,2015,Q4
20170331003881,Y,00261285,한국가스공사,소액주주,"39,465",-,99.98%,"37,425,660",-,40.54%,2016-12-31,2016,Q4
20180329000730,Y,00261285,한국가스공사,소액주주,"45,357",-,99.98%,"38,194,510",-,41.38%,2017-12-31,2017,Q4
20190401004174,Y,00261285,한국가스공사,소액주주,"36,746",-,99.98%,"39,361,855",-,42.64%,2018-12-31,2018,Q4
20200330003924,Y,00261285,한국가스공사,소액주주,"47,351",-,99.98%,"34,162,892",-,37.01%,2019-12-31,2019,Q4
20210322001038,Y,00261285,한국가스공사,소액주주,"62,810","62,848",99.94%,"30,286,934","85,826,950",35.29%,2020-12-31,2020,Q4
20220325000211,Y,00261285,한국가스공사,소액주주,"73,169","73,215",99.94%,"28,208,152","85,826,950",32.87%,2021-12-31,2021,Q4
20230321001441,Y,00261285,한국가스공사,소액주주,"68,292","68,344",99.92%,"27,497,951","85,826,950",32.04%,2022-12-31,2022,Q4
20240325000966,Y,00261285,한국가스공사,소액주주,"81,033","81,040",99.99%,"35,075,035","92,313,000",38.00%,2023-12-31,2023,Q4
20250325000742,Y,00261285,한국가스공사,소액주주,"98,939","98,946",99.99%,"36,633,092","87,275,434",41.97%,2024-12-31,2024,Q4
