접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004060,Y,00117212,두산,소액주주,"19,811",-,99.90%,"10,311,628",-,38.66%,2015-12-31,2015,Q4
20170331004976,Y,00117212,두산,소액주주,"13,108",-,99.84%,"9,396,286",-,36.69%,2016-12-31,2016,Q4
20241002000378,Y,00117212,두산,소액주주,"11,386",-,99.82%,"9,134,430",-,37.13%,2017-12-31,2017,Q4
20241002000384,Y,00117212,두산,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20241002000388,Y,00117212,두산,소액주주,"16,461",-,99.88%,"7,609,344",-,35.54%,2019-12-31,2019,Q4
20241002000389,Y,00117212,두산,소액주주,"20,065","20,082",99.92%,"5,053,785","16,523,835",30.58%,2020-12-31,2020,Q4
20220322000008,Y,00117212,두산,소액주주,"11,978","12,053",99.38%,"3,660,919","16,523,835",22.16%,2021-12-31,2021,Q4
20230321001440,Y,00117212,두산,소액주주,"20,985","21,100",99.45%,"4,365,921","16,523,835",26.42%,2022-12-31,2022,Q4
20240320001953,Y,00117212,두산,소액주주,"36,731","36,819",99.76%,"5,045,521","16,523,835",30.53%,2023-12-31,2023,Q4
20250814002379,Y,00117212,두산,소액주주,"18,298","18,396",99.47%,"3,653,362","16,523,835",22.11%,2024-12-31,2024,Q4
