접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003091,Y,00261443,엔씨소프트,소액주주,"31,743",-,99.8%,"13,808,894",-,62.96%,2015-12-31,2015,Q4
20170331004613,Y,00261443,엔씨소프트,소액주주,"23,503",-,99.70%,"11,623,401",-,52.99%,2016-12-31,2016,Q4
20180330003598,Y,00261443,엔씨소프트,소액주주,"31,634",-,99.79%,"12,218,699",-,55.69%,2017-12-31,2017,Q4
20190531002169,Y,00261443,엔씨소프트,소액주주,"15,892",-,99.8%,"11,756,938",-,53.6%,2018-12-31,2018,Q4
20200330004487,Y,00261443,엔씨소프트,소액주주,"16,936",-,99.9%,"11,409,838",-,52.0%,2019-12-31,2019,Q4
20210316001082,Y,00261443,엔씨소프트,소액주주,-,-,-,-,-,-,2020-12-31,2020,Q4
20220322000959,Y,00261443,엔씨소프트,소액주주,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001334,Y,00261443,엔씨소프트,소액주주,"140,015","140,029",99.9%,"12,365,678","21,954,022",56.3%,2022-12-31,2022,Q4
20240322000989,Y,00261443,엔씨소프트,소액주주,"154,242","154,258",99.99%,"11,887,667","21,954,022",54.2%,2023-12-31,2023,Q4
20250328002285,Y,00261443,엔씨소프트,소액주주,"124,979","125,002",99.98%,"11,049,535","21,954,022",50.33%,2024-12-31,2024,Q4
