접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160517000168,Y,00161693,한샘,소액주주,"10,816",-,99.74%,"6,118,017",-,26.00%,2015-12-31,2015,Q4
20170331005341,Y,00161693,한샘,소액주주,"10,522",-,98.98%,"6,078,497",-,25.83%,2016-12-31,2016,Q4
20180629000751,Y,00161693,한샘,소액주주,"10,141",-,98.86%,"6,054,252",-,25.72%,2017-12-31,2017,Q4
20190401004239,Y,00161693,한샘,소액주주,"18,093",-,99.63%,"4,847,380",-,25.72%,2018-12-31,2018,Q4
20200330003663,Y,00161693,한샘,소액주주,"17,115",-,99.69%,"5,010,716",-,21.29%,2019-12-31,2019,Q4
20210319001191,Y,00161693,한샘,소액주주,"22,147","22,204",99.7%,"4,994,182","23,533,928",21.22%,2020-12-31,2020,Q4
20220816002277,Y,00161693,한샘,소액주주,"37,540","37,597",99.85%,"5,665,641","23,533,928",24.07%,2021-12-31,2021,Q4
20230314001297,Y,00161693,한샘,소액주주,"40,345","40,378",99.92%,"5,543,060","15,855,441",34.96%,2022-12-31,2022,Q4
20240328001271,Y,00161693,한샘,소액주주,"30,955","30,982",99.91%,"4,633,577","23,533,928",19.69%,2023-12-31,2023,Q4
20250313001195,Y,00161693,한샘,소액주주,"28,842","28,870",99.90%,"4,679,035","23,533,928",19.88%,2024-12-31,2024,Q4
