접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516002275,Y,00631518,SK이노베이션,소액주주,"59,671",-,99.99%,"50,613,294",-,54.00%,2015-12-31,2015,Q4
20170331003564,Y,00631518,SK이노베이션,소액주주,"53,732",-,99.99%,"50,655,500",-,54.05%,2016-12-31,2016,Q4
20180402004726,Y,00631518,SK이노베이션,소액주주,"52,830",-,99.98%,"48,652,903",-,51.91%,2017-12-31,2017,Q4
20190401003274,Y,00631518,SK이노베이션,소액주주,"51,262",-,99.98%,"45,800,294",-,48.87%,2018-12-31,2018,Q4
20200330002377,Y,00631518,SK이노베이션,소액주주,"66,582",-,99.98%,"29,028,903",-,31.39%,2019-12-31,2019,Q4
20210318001255,Y,00631518,SK이노베이션,소액주주,"166,653","166,662",99.99%,"21,841,968","82,335,427",26.53%,2020-12-31,2020,Q4
20220323000978,Y,00631518,SK이노베이션,소액주주,"329,190","329,259",99.98%,"39,450,973","92,465,564",42.67%,2021-12-31,2021,Q4
20230322000906,Y,00631518,SK이노베이션,소액주주,"293,593","293,637",99.99%,"41,901,752","92,465,564",45.32%,2022-12-31,2022,Q4
20240320000950,Y,00631518,SK이노베이션,소액주주,"427,882","427,889",99.99%,"49,643,745","100,655,564",49.32%,2023-12-31,2023,Q4
20250318000862,Y,00631518,SK이노베이션,소액주주,"366,138","366,145",99.99%,"108,104,916","151,034,776",28.42%,2024-12-31,2024,Q4
