접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002354,Y,00126186,삼성에스디에스,소액주주,"46,401",-,99.98% %,"22,024,915",-,28.46% %,2015-12-31,2015,Q4
20170331003185,Y,00126186,삼성에스디에스,소액주주,"54,127",-,99.97%,"23,659,363",-,30.57%,2016-12-31,2016,Q4
20180402003813,Y,00126186,삼성에스디에스,소액주주,"48,072",-,99.97%,"23,583,137",-,30.47%,2017-12-31,2017,Q4
20190401003968,Y,00126186,삼성에스디에스,소액주주,"46,819",-,99.83%,"24,000,556",-,31.01%,2018-12-31,2018,Q4
20200330004186,Y,00126186,삼성에스디에스,소액주주,"43,229",-,99.96%,"24,065,813",-,31.09%,2019-12-31,2019,Q4
20210309000603,Y,00126186,삼성에스디에스,소액주주,"88,905","88,946",99.95%,"24,464,405","77,377,800",31.62%,2020-12-31,2020,Q4
20220308000737,Y,00126186,삼성에스디에스,소액주주,"127,835","127,885",99.96%,"25,930,074","77,377,800",33.51%,2021-12-31,2021,Q4
20230307000606,Y,00126186,삼성에스디에스,소액주주,"129,437","129,477",99.97%,"28,614,190","77,377,800",36.98%,2022-12-31,2022,Q4
20240329003204,Y,00126186,삼성에스디에스,소액주주,"99,350","99,388",99.96%,"30,909,874","77,377,800",39.95%,2023-12-31,2023,Q4
20250311001129,Y,00126186,삼성에스디에스,소액주주,"89,315","89,352",99.96%,"32,367,150","77,377,800",41.83%,2024-12-31,2024,Q4
