접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160323000159,Y,00140955,한솔케미칼,소액주주,"6,869",-,99.78%,"4,570,068",-,40.46%,2015-12-31,2015,Q4
20170331002748,Y,00140955,한솔케미칼,소액주주,"8,447",-,99.81%,"5,459,842",-,48.34%,2016-12-31,2016,Q4
20180326000391,Y,00140955,한솔케미칼,소액주주,"11,438",-,99.86%,"6,575,858",-,58.22%,2017-12-31,2017,Q4
20190329002337,Y,00140955,한솔케미칼,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200331002450,Y,00140955,한솔케미칼,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316001222,Y,00140955,한솔케미칼,소액주주,"19,135","19,148",99.93%,"6,830,841","11,295,195",60.48%,2020-12-31,2020,Q4
20220315000012,Y,00140955,한솔케미칼,소액주주,"25,014","25,027",99.98%,"7,035,214","11,335,195",62.07%,2021-12-31,2021,Q4
20230313000732,Y,00140955,한솔케미칼,소액주주,"28,800","28,812",99.96%,"7,459,085","11,335,195",65.8%,2022-12-31,2022,Q4
20240312000921,Y,00140955,한솔케미칼,소액주주,"29,345","29,358",99.95%,"6,304,752","11,335,195",55.62%,2023-12-31,2023,Q4
20250310000865,Y,00140955,한솔케미칼,소액주주,"26,970","26,993",99.91%,"6,632,012","11,335,195",58.51%,2024-12-31,2024,Q4
