접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516003735,Y,00165680,호텔신라,소액주주,"51,493",-,99.88%,"26,210,654",-,66.78%,2015-12-31,2015,Q4
20170331005132,Y,00165680,호텔신라,소액주주,"75,767",-,99.98%,"25,915,516",-,64.78%,2016-12-31,2016,Q4
20180402003835,Y,00165680,호텔신라,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003563,Y,00165680,호텔신라,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004268,Y,00165680,호텔신라,소액주주,"63,334",-,99.97%,"24,726,031",-,61.81%,2019-12-31,2019,Q4
20210310001048,Y,00165680,호텔신라,소액주주,"147,397","147,407",99.99%,"26,969,243","39,248,121",68.71%,2020-12-31,2020,Q4
20220310000632,Y,00165680,호텔신라,소액주주,"257,917","257,925",100.00%,"26,171,369","39,248,121",66.68%,2021-12-31,2021,Q4
20230308000580,Y,00165680,호텔신라,소액주주,"196,158","196,165",100.00%,"26,386,002","39,248,121",67.23%,2022-12-31,2022,Q4
20240313001634,Y,00165680,호텔신라,소액주주,"175,066","175,073",100.00%,"26,501,846","39,248,121",67.52%,2023-12-31,2023,Q4
20250515002269,Y,00165680,호텔신라,소액주주,"189,927","189,934",100.00%,"28,823,751","39,248,121",73.44%,2024-12-31,2024,Q4
