접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002604,Y,00148939,조광피혁,소액주주,"4,980",-,99.87%,"1,093,537",-,16.44%,2015-12-31,2015,Q4
20170331003684,Y,00148939,조광피혁,소액주주,"4,086",-,99.84%,"1,063,006",-,15.98%,2016-12-31,2016,Q4
20220818000267,Y,00148939,조광피혁,소액주주,"3,186",-,99.78%,"739,561",-,11.12%,2017-12-31,2017,Q4
20220818000282,Y,00148939,조광피혁,소액주주,"2,834",-,99.75%,"684,646",-,10.30%,2018-12-31,2018,Q4
20220818000294,Y,00148939,조광피혁,소액주주,"2,482",-,99.72%,"636,297",-,9.57%,2019-12-31,2019,Q4
20220818000308,Y,00148939,조광피혁,소액주주,"2,214","2,222",99.64%,"499,877","3,552,923",14.07%,2020-12-31,2020,Q4
20220818000327,Y,00148939,조광피혁,소액주주,"2,970","2,978",99.73%,"493,969","3,552,923",13.90%,2021-12-31,2021,Q4
20230316001017,Y,00148939,조광피혁,소액주주,"2,878","2,886",99.75%,"496,327","6,649,138",7.46%,2022-12-31,2022,Q4
20240320001147,Y,00148939,조광피혁,소액주주,"2,628","2,636",99.72%,"477,686","6,649,138",7.20%,2023-12-31,2023,Q4
20250814000431,Y,00148939,조광피혁,소액주주,"2,047","2,055",99.61%,"456,549","6,649,138",6.87%,2024-12-31,2024,Q4
