접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330000045,Y,00135795,신도리코,소액주주,"3,730",-,99.15%,"2,462,094",-,24.43%,2015-12-31,2015,Q4
20170331000025,Y,00135795,신도리코,소액주주,"3,579",-,99.14%,"2,256,831",-,22.39%,2016-12-31,2016,Q4
20180330000024,Y,00135795,신도리코,소액주주,"3,154",-,99.03%,"2,212,283",-,21.95%,2017-12-31,2017,Q4
20190329000035,Y,00135795,신도리코,소액주주,"3,804",-,99.17%,"2,186,306",-,21.69%,2018-12-31,2018,Q4
20200330000162,Y,00135795,신도리코,소액주주,"4,703",-,99.39%,"2,372,203",-,23.53%,2019-12-31,2019,Q4
20210310000864,Y,00135795,신도리코,소액주주,"5,311","5,343",99.42%,"2,514,887","10,080,029",24.96%,2020-12-31,2020,Q4
20220308000868,Y,00135795,신도리코,소액주주,"5,693","5,720",99.54%,"2,989,515","10,080,029",29.67%,2021-12-31,2021,Q4
20230313000388,Y,00135795,신도리코,소액주주,"5,548","5,574",99.56%,"2,537,124","10,080,029",25.19%,2022-12-31,2022,Q4
20240313000830,Y,00135795,신도리코,소액주주,"4,691","4,715",99.50%,"2,528,304","10,080,029",25.09%,2023-12-31,2023,Q4
20250715000025,Y,00135795,신도리코,소액주주,"4,399","4,423",99.45%,"1,190,648","10,080,029",11.81%,2024-12-31,2024,Q4
