접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160329000890,Y,00131692,서흥,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330000230,Y,00131692,서흥,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330001466,Y,00131692,서흥,소액주주,"5,446",-,98.71%,"2,692,293",-,23.27%,2017-12-31,2017,Q4
20190329003967,Y,00131692,서흥,소액주주,"4,401",-,98.83%,"2,616,379",-,22.61%,2018-12-31,2018,Q4
20200327001226,Y,00131692,서흥,소액주주,"4,667",-,98.54%,"2,684,266",-,23.20%,2019-12-31,2019,Q4
20210318000555,Y,00131692,서흥,소액주주,"14,188","14,227",99.7%,"3,553,088","11,569,113",30.71%,2020-12-31,2020,Q4
20220317000935,Y,00131692,서흥,소액주주,"21,112","21,147",99.8%,"4,147,553","11,569,113",35.85%,2021-12-31,2021,Q4
20230316001280,Y,00131692,서흥,소액주주,"21,246","21,270",99.9%,"4,440,882","11,569,113",38.4%,2022-12-31,2022,Q4
20240321001350,Y,00131692,서흥,소액주주,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320000847,Y,00131692,서흥,소액주주,"18,076","18,098",99.9%,"3,929,467","11,569,113",33.97%,2024-12-31,2024,Q4
