접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003830,Y,00106623,현대위아,소액주주,"21,117",-,99.96%,"12,343,666",-,45.39%,2015-12-31,2015,Q4
20170331004720,Y,00106623,현대위아,소액주주,"32,672",-,99.97%,"13,807,455",-,50.76%,2016-12-31,2016,Q4
20180330003399,Y,00106623,현대위아,소액주주,"28,771",-,99.97%,"12,708,954",-,46.73%,2017-12-31,2017,Q4
20190401004312,Y,00106623,현대위아,소액주주,"29,954",-,99.98%,"12,680,380",-,46.66%,2018-12-31,2018,Q4
20200330003773,Y,00106623,현대위아,소액주주,"24,501",-,99.98%,"13,782,913",-,50.68%,2019-12-31,2019,Q4
20210316000797,Y,00106623,현대위아,소액주주,"43,605","43,611",99.99%,"12,187,853","27,195,083",44.82%,2020-12-31,2020,Q4
20220315001247,Y,00106623,현대위아,소액주주,"89,146","89,152",99.99%,"14,302,811","27,195,083",52.59%,2021-12-31,2021,Q4
20230314000727,Y,00106623,현대위아,소액주주,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329002076,Y,00106623,현대위아,소액주주,"70,603","70,609",99.99%,"12,506,897","27,195,083",45.99%,2023-12-31,2023,Q4
20250313000158,Y,00106623,현대위아,소액주주,"71,789","71,795",99.99%,"13,049,942","27,195,083",48.0%,2024-12-31,2024,Q4
