접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001688,Y,00159786,유니드,소액주주,"2,299",-,99.14%,"2,725,820",-,30.66%,2015-12-31,2015,Q4
20170721000122,Y,00159786,유니드,소액주주,"2,215",-,99.06%,"2,788,080",-,31.36%,2016-12-31,2016,Q4
20180330001836,Y,00159786,유니드,소액주주,"2,582",-,99.23%,"2,894,498",-,32.56%,2017-12-31,2017,Q4
20190329001635,Y,00159786,유니드,소액주주,"3,159",-,99.50%,"3,388,582",-,38.12%,2018-12-31,2018,Q4
20200330001244,Y,00159786,유니드,소액주주,"3,393",-,99.56%,"3,455,513",-,38.87%,2019-12-31,2019,Q4
20210310000439,Y,00159786,유니드,소액주주,"4,998","5,013",99.70%,"3,736,198","8,889,843",42.03%,2020-12-31,2020,Q4
20220308000942,Y,00159786,유니드,소액주주,"24,024","24,039",99.94%,"4,316,066","8,889,843",48.55%,2021-12-31,2021,Q4
20230308000675,Y,00159786,유니드,소액주주,"15,093","15,112",99.87%,"2,928,387","6,767,600",43.27%,2022-12-31,2022,Q4
20240320000795,Y,00159786,유니드,소액주주,"14,053","14,070",99.88%,"2,986,084","6,767,600",44.12%,2023-12-31,2023,Q4
20250318000116,Y,00159786,유니드,소액주주,"15,622","15,639",99.89%,"3,076,892","6,767,600",45.47%,2024-12-31,2024,Q4
