접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160405002212,Y,00105961,LG이노텍,소액주주,"29,555",-,99.97%,"11,863,450",-,50.13%,2015-12-31,2015,Q4
20170331003365,Y,00105961,LG이노텍,소액주주,"27,375",-,99.95%,"12,000,503",-,50.69%,2016-12-31,2016,Q4
20180402003326,Y,00105961,LG이노텍,소액주주,"35,092",-,99.98%,"12,582,503",-,53.16%,2017-12-31,2017,Q4
20190401003412,Y,00105961,LG이노텍,소액주주,"40,038",-,99.97%,"11,629,890",-,49.14%,2018-12-31,2018,Q4
20200330004348,Y,00105961,LG이노텍,소액주주,"23,791",-,99.95%,"11,331,430",-,47.86%,2019-12-31,2019,Q4
20210310001053,Y,00105961,LG이노텍,소액주주,"41,961","41,967",99.99%,"11,881,965","23,664,507",50.21%,2020-12-31,2020,Q4
20220222003015,Y,00105961,LG이노텍,소액주주,"72,186","72,191",99.99%,"12,961,617","23,664,507",54.78%,2021-12-31,2021,Q4
20230222002549,Y,00105961,LG이노텍,소액주주,"119,105","119,112",99.99%,"12,765,551","23,667,107",53.94%,2022-12-31,2022,Q4
20240228008553,Y,00105961,LG이노텍,소액주주,"114,498","114,504",99.99%,"12,965,555","23,667,107",54.78%,2023-12-31,2023,Q4
20250318001384,Y,00105961,LG이노텍,소액주주,"107,790","107,797",99.99%,"12,767,928","23,667,107",53.95%,2024-12-31,2024,Q4
